teammate,player_id,player_name,position_id,position_name,x,y,id
False,25547,Chloe Logarzo,24,Left Center Forward,96.2,22.0,e20e9618-02e8-4956-a071-00bc588b22d3
False,15618,Jasmine Matthews,3,Right Center Back,107.3,33.4,e20e9618-02e8-4956-a071-00bc588b22d3
False,46738,Emma Bissell,16,Left Midfield,97.2,14.3,e20e9618-02e8-4956-a071-00bc588b22d3
False,16381,Gemma Evans,5,Left Center Back,109.9,41.7,e20e9618-02e8-4956-a071-00bc588b22d3
False,24239,Jemma Elizabeth Purfield,6,Left Back,107.2,50.5,e20e9618-02e8-4956-a071-00bc588b22d3
False,16376,Sophie Baggaley,1,Goalkeeper,119.2,39.1,e20e9618-02e8-4956-a071-00bc588b22d3
False,16394,Laura Rafferty,13,Right Center Midfield,95.1,20.5,719db4e1-ef73-44b8-b031-8d8007bb5c48
False,15618,Jasmine Matthews,3,Right Center Back,99.4,36.8,719db4e1-ef73-44b8-b031-8d8007bb5c48
False,16381,Gemma Evans,5,Left Center Back,103.4,56.6,719db4e1-ef73-44b8-b031-8d8007bb5c48
False,15578,Faye Bryson,2,Right Back,79.4,26.8,719db4e1-ef73-44b8-b031-8d8007bb5c48
False,46737,Ella Jade Mastrantonio,15,Left Center Midfield,89.4,42.6,719db4e1-ef73-44b8-b031-8d8007bb5c48
True,4961,Samantha May Kerr,21,Left Wing,101.4,31.7,719db4e1-ef73-44b8-b031-8d8007bb5c48
True,10108,Pernille Mosegaard Harder,17,Right Wing,101.4,43.5,719db4e1-ef73-44b8-b031-8d8007bb5c48
False,16376,Sophie Baggaley,1,Goalkeeper,106.5,41.0,719db4e1-ef73-44b8-b031-8d8007bb5c48
False,25547,Chloe Logarzo,24,Left Center Forward,100.3,33.9,58dabded-2c06-4a4c-b55c-be4530c11e3d
False,46737,Ella Jade Mastrantonio,15,Left Center Midfield,101.2,30.7,58dabded-2c06-4a4c-b55c-be4530c11e3d
False,16381,Gemma Evans,5,Left Center Back,103.2,34.0,58dabded-2c06-4a4c-b55c-be4530c11e3d
False,15578,Faye Bryson,2,Right Back,110.2,31.8,58dabded-2c06-4a4c-b55c-be4530c11e3d
False,16394,Laura Rafferty,13,Right Center Midfield,110.6,35.5,58dabded-2c06-4a4c-b55c-be4530c11e3d
False,15618,Jasmine Matthews,3,Right Center Back,110.8,39.4,58dabded-2c06-4a4c-b55c-be4530c11e3d
False,24239,Jemma Elizabeth Purfield,6,Left Back,115.1,47.0,58dabded-2c06-4a4c-b55c-be4530c11e3d
False,23412,Abigail Harrison,12,Right Midfield,104.4,38.8,58dabded-2c06-4a4c-b55c-be4530c11e3d
False,46738,Emma Bissell,16,Left Midfield,110.8,44.7,58dabded-2c06-4a4c-b55c-be4530c11e3d
True,10108,Pernille Mosegaard Harder,17,Right Wing,113.2,49.4,58dabded-2c06-4a4c-b55c-be4530c11e3d
True,4642,Millie Bright,3,Right Center Back,105.9,46.1,58dabded-2c06-4a4c-b55c-be4530c11e3d
True,4638,Drew Spence,13,Right Center Midfield,104.6,32.0,58dabded-2c06-4a4c-b55c-be4530c11e3d
False,16376,Sophie Baggaley,1,Goalkeeper,119.3,39.2,58dabded-2c06-4a4c-b55c-be4530c11e3d
True,4961,Samantha May Kerr,21,Left Wing,109.6,33.4,58dabded-2c06-4a4c-b55c-be4530c11e3d
