0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Shot Chart Detail,0042100314,431,1627814,Damion Lee,1610612744,Golden State Warriors,3,4,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-199,12,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,433,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,3,49,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-153,213,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,435,203110,Draymond Green,1610612744,Golden State Warriors,3,3,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,4,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,437,203915,Spencer Dinwiddie,1610612742,Dallas Mavericks,3,3,18,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,116,220,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,438,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,9,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-21,190,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,440,203915,Spencer Dinwiddie,1610612742,Dallas Mavericks,3,2,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-161,183,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,451,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,2,20,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,69,245,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,453,203915,Spencer Dinwiddie,1610612742,Dallas Mavericks,3,2,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-143,201,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,456,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,4,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-124,277,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,457,1628467,Maxi Kleber,1610612742,Dallas Mavericks,3,1,42,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,162,-2,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,459,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,31,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,461,1627827,Dorian Finney-Smith,1610612742,Dallas Mavericks,3,1,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,10,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,466,1630541,Moses Moody,1610612744,Golden State Warriors,3,0,50,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-224,65,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,471,1630228,Jonathan Kuminga,1610612744,Golden State Warriors,3,0,15,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,53,11,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,474,1627827,Dorian Finney-Smith,1610612742,Dallas Mavericks,3,0,7,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,235,84,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,490,202722,Davis Bertans,1610612742,Dallas Mavericks,4,11,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-159,200,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,492,1629673,Jordan Poole,1610612744,Golden State Warriors,4,11,10,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-103,163,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,494,1628973,Jalen Brunson,1610612742,Dallas Mavericks,4,10,49,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,13,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,496,1630228,Jonathan Kuminga,1610612744,Golden State Warriors,4,10,42,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,-9,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,498,1628973,Jalen Brunson,1610612742,Dallas Mavericks,4,10,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,201,-11,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,500,1627814,Damion Lee,1610612744,Golden State Warriors,4,10,3,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,116,25,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,502,1627814,Damion Lee,1610612744,Golden State Warriors,4,10,0,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,17,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,503,202722,Davis Bertans,1610612742,Dallas Mavericks,4,9,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-180,169,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,505,1630541,Moses Moody,1610612744,Golden State Warriors,4,9,32,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,1,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,510,1627827,Dorian Finney-Smith,1610612742,Dallas Mavericks,4,9,20,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-6,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,514,1630228,Jonathan Kuminga,1610612744,Golden State Warriors,4,9,4,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,10,31,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,518,202357,Nemanja Bjelica,1610612744,Golden State Warriors,4,8,39,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,525,1627827,Dorian Finney-Smith,1610612742,Dallas Mavericks,4,8,10,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,229,77,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,533,1630228,Jonathan Kuminga,1610612744,Golden State Warriors,4,7,28,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,5,42,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,541,202357,Nemanja Bjelica,1610612744,Golden State Warriors,4,7,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,10,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,542,203493,Reggie Bullock,1610612742,Dallas Mavericks,4,6,47,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,8,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,546,203915,Spencer Dinwiddie,1610612742,Dallas Mavericks,4,6,33,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,66,42,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,550,1628467,Maxi Kleber,1610612742,Dallas Mavericks,4,6,21,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,552,1629673,Jordan Poole,1610612744,Golden State Warriors,4,6,11,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,16,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,553,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,5,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,5,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,554,1629673,Jordan Poole,1610612744,Golden State Warriors,4,5,44,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-97,48,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,556,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,5,33,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,30,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,558,1627814,Damion Lee,1610612744,Golden State Warriors,4,5,25,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-1,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,569,1630541,Moses Moody,1610612744,Golden State Warriors,4,4,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,191,157,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,571,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,4,36,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,13,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,573,1630541,Moses Moody,1610612744,Golden State Warriors,4,4,25,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,225,84,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,575,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,3,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,34,-1,348,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,581,1627827,Dorian Finney-Smith,1610612742,Dallas Mavericks,4,3,41,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,34,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,585,1630228,Jonathan Kuminga,1610612744,Golden State Warriors,4,3,23,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,20,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,590,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,3,9,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,3,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,601,203493,Reggie Bullock,1610612742,Dallas Mavericks,4,2,43,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,8,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,603,203952,Andrew Wiggins,1610612744,Golden State Warriors,4,2,27,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,8,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,605,1628973,Jalen Brunson,1610612742,Dallas Mavericks,4,2,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,3,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,635,1629673,Jordan Poole,1610612744,Golden State Warriors,4,1,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,17,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100314,613,1627827,Dorian Finney-Smith,1610612742,Dallas Mavericks,4,1,25,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,615,202691,Klay Thompson,1610612744,Golden State Warriors,4,1,21,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,12,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,627,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,6,1,1,20220524,DAL,GSW
Shot Chart Detail,0042100314,630,1630541,Moses Moody,1610612744,Golden State Warriors,4,0,17,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,23,1,0,20220524,DAL,GSW
Shot Chart Detail,0042100231,7,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,11,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-76,230,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,11,203952,Andrew Wiggins,1610612744,Golden State Warriors,1,11,22,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,23,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,13,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,11,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,93,236,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,17,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,10,52,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-113,235,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,18,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,38,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,27,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,20,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,10,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,174,193,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,25,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,147,205,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,29,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,55,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-66,257,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,31,1630217,Desmond Bane,1610612763,Memphis Grizzlies,1,9,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-110,236,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,33,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,140,221,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,35,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,9,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,42,248,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,37,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,9,16,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,39,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,47,260,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,41,203952,Andrew Wiggins,1610612744,Golden State Warriors,1,8,56,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,25,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,46,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,35,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,10,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,54,203110,Draymond Green,1610612744,Golden State Warriors,1,8,10,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,48,75,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,142,1627780,Gary Payton II,1610612744,Golden State Warriors,1,8,6,Missed Shot,Tip Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1,53,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,60,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,54,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,13,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,62,1630217,Desmond Bane,1610612763,Memphis Grizzlies,1,7,41,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,42,101,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,64,1628991,Jaren Jackson Jr.,1610612763,Memphis Grizzlies,1,7,38,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,22,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,66,1630217,Desmond Bane,1610612763,Memphis Grizzlies,1,7,34,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,73,1627780,Gary Payton II,1610612744,Golden State Warriors,1,7,24,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,17,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,80,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-120,230,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,82,1630217,Desmond Bane,1610612763,Memphis Grizzlies,1,6,44,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-65,247,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,98,1629673,Jordan Poole,1610612744,Golden State Warriors,1,6,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-134,233,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,100,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,121,238,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,102,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,5,51,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,97,169,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,113,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,5,14,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,65,63,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,115,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,5,2,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,9,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,117,1629673,Jordan Poole,1610612744,Golden State Warriors,1,4,51,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,16,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,119,1629634,Brandon Clarke,1610612763,Memphis Grizzlies,1,4,43,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,5,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,121,203110,Draymond Green,1610612744,Golden State Warriors,1,4,29,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,18,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,124,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,4,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,195,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,128,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,3,57,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,134,1629001,De'Anthony Melton,1610612763,Memphis Grizzlies,1,3,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,1,255,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,136,203952,Andrew Wiggins,1610612744,Golden State Warriors,1,3,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,154,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,139,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,8,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-219,118,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,141,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,2,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,120,229,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,150,1629001,De'Anthony Melton,1610612763,Memphis Grizzlies,1,2,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,32,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,152,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,30,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,29,96,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,154,203937,Kyle Anderson,1610612763,Memphis Grizzlies,1,2,21,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,7,90,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,156,203937,Kyle Anderson,1610612763,Memphis Grizzlies,1,2,18,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,160,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,2,2,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-5,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,162,1626172,Kevon Looney,1610612744,Golden State Warriors,1,1,52,Missed Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,11,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,165,1629001,De'Anthony Melton,1610612763,Memphis Grizzlies,1,1,44,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-7,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,167,202691,Klay Thompson,1610612744,Golden State Warriors,1,1,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-72,264,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,169,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,1,11,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,9,41,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,170,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,57,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,38,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,172,1626172,Kevon Looney,1610612744,Golden State Warriors,1,0,57,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220501,MEM,GSW
Shot Chart Detail,0042100231,173,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,0,36,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-37,108,1,0,20220501,MEM,GSW
Shot Chart Detail,0042100231,175,203490,Otto Porter Jr.,1610612744,Golden State Warriors,1,0,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,15,1,0,20220501,MEM,GSW
