My Circle,My Rank,Circle Ring,User,Circle Person,User rank,User Ring,Is Me,Common
@ZenDollData,9.,2,@ZenDollData,@BrittTweets,36.,3,no,no
@ZenDollData,9.,2,@ZenDollData,@_CJMayes,37.,3,no,yes
@ZenDollData,9.,2,@ZenDollData,@sarahlovesdata,38.,3,no,yes
@ZenDollData,9.,2,@ZenDollData,@CesarPicco,39.,3,no,no
@ZenDollData,9.,2,@ZenDollData,@BMooreWasTaken,40.,3,no,yes
@ZenDollData,9.,2,@ZenDollData,@VivBlueprint,41.,3,no,no
@ZenDollData,9.,2,@ZenDollData,@jaxx084,42.,3,no,no
@ZenDollData,9.,2,@ZenDollData,@YetterDataViz,43.,3,no,no
@ZenDollData,9.,2,@ZenDollData,@irisvanbussel,44.,3,no,no
@ZenDollData,9.,2,@ZenDollData,@Rehanposts,45.,3,no,yes
@ZachBowders,10.,2,@ZachBowders,@brrosenau,1.,1,no,yes
@ZachBowders,10.,2,@ZachBowders,@SpotOn_DRTV,2.,1,no,yes
@ZachBowders,10.,2,@ZachBowders,@ZenDollData,3.,1,no,yes
@ZachBowders,10.,2,@ZachBowders,@ErickWeber,4.,1,no,no
@ZachBowders,10.,2,@ZachBowders,@sustainablyally,5.,1,no,no
@ZachBowders,10.,2,@ZachBowders,@TheVizardOfAhs,6.,1,no,yes
@ZachBowders,10.,2,@ZachBowders,@chepleton,7.,1,no,no
@ZachBowders,10.,2,@ZachBowders,@kirkmunroe,8.,1,no,no
@ZachBowders,10.,2,@ZachBowders,@_gringuinho_,9.,2,no,no
@ZachBowders,10.,2,@ZachBowders,@FlerlageKev,10.,2,no,yes
@ZachBowders,10.,2,@ZachBowders,@Matt_Francis,11.,2,no,no
@ZachBowders,10.,2,@ZachBowders,@AlexSelbyB,12.,2,no,no
@ZachBowders,10.,2,@ZachBowders,@aabattani,13.,2,no,no
@ZachBowders,10.,2,@ZachBowders,@ItsElisaDavis,14.,2,no,yes
@ZachBowders,10.,2,@ZachBowders,@ladataviz,15.,2,no,no
@ZachBowders,10.,2,@ZachBowders,@KevinWee90,16.,2,no,yes
@ZachBowders,10.,2,@ZachBowders,@ChefGruel,17.,2,no,no
@ZachBowders,10.,2,@ZachBowders,@cmcau,18.,2,no,no
@ZachBowders,10.,2,@ZachBowders,@NickdeSemlyen,19.,2,no,no
@ZachBowders,10.,2,@ZachBowders,@stdspodcast,20.,2,no,no
@ZachBowders,10.,2,@ZachBowders,@flerlagekr,21.,2,no,no
@ZachBowders,10.,2,@ZachBowders,@MarkBradbourne,22.,2,no,no
@ZachBowders,10.,2,@ZachBowders,@RobertJanezic,23.,2,no,no
@ZachBowders,10.,2,@ZachBowders,@MarkTossell,24.,2,no,no
@ZachBowders,10.,2,@ZachBowders,@jreevers5,25.,3,no,yes
@ZachBowders,10.,2,@ZachBowders,@El_Dabrah,26.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@tableau,27.,3,no,yes
@ZachBowders,10.,2,@ZachBowders,@BrittTweets,28.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@SisoNtuli,29.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@sqlsekou,30.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@VizWhat,31.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@tiivn,32.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@CesarPicco,33.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@4loveofAlteryx,34.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@WindsCogley,35.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@PaddyScarsfield,36.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@VivBlueprint,37.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@vizsmart,38.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@AdamMico1,39.,3,no,yes
@ZachBowders,10.,2,@ZachBowders,@mcconnellj,40.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@JSBaucke,41.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@StyleSTEAMed,42.,3,no,yes
@ZachBowders,10.,2,@ZachBowders,@bradmeltzer,43.,3,no,no
@ZachBowders,10.,2,@ZachBowders,@dbfmurray,44.,3,no,yes
@ZachBowders,10.,2,@ZachBowders,@GinnyMoench,45.,3,no,yes
@ana_milana_,11.,2,@ana_milana_,@VizByMoon,1.,1,yes,no
@ana_milana_,11.,2,@ana_milana_,@ItsElisaDavis,2.,1,no,yes
@ana_milana_,11.,2,@ana_milana_,@nicolemark_,3.,1,no,yes
@ana_milana_,11.,2,@ana_milana_,@FlerlageKev,4.,1,no,yes
@ana_milana_,11.,2,@ana_milana_,@professorkao,5.,1,no,yes
@ana_milana_,11.,2,@ana_milana_,@KevinWee90,6.,1,no,yes
@ana_milana_,11.,2,@ana_milana_,@VizWithIrene,7.,1,no,no
@ana_milana_,11.,2,@ana_milana_,@tableau,8.,1,no,yes
@ana_milana_,11.,2,@ana_milana_,@StyleSTEAMed,9.,2,no,yes
@ana_milana_,11.,2,@ana_milana_,@ZenDollData,10.,2,no,yes
@ana_milana_,11.,2,@ana_milana_,@maf2k,11.,2,no,yes
@ana_milana_,11.,2,@ana_milana_,@piedwarbler1,12.,2,no,no
@ana_milana_,11.,2,@ana_milana_,@EmeritusAli,13.,2,no,no
@ana_milana_,11.,2,@ana_milana_,@Danny_Walder_,14.,2,no,no
@ana_milana_,11.,2,@ana_milana_,@sarahlovesdata,15.,2,no,yes
@ana_milana_,11.,2,@ana_milana_,@ETudome,16.,2,no,no
@ana_milana_,11.,2,@ana_milana_,@vizvithvarun,17.,2,no,yes
@ana_milana_,11.,2,@ana_milana_,@MASieghart,18.,2,no,no
@ana_milana_,11.,2,@ana_milana_,@Westlake_CJW,19.,2,no,no
@ana_milana_,11.,2,@ana_milana_,@flerlagekr,20.,2,no,no
@ana_milana_,11.,2,@ana_milana_,@ShazeeraZawawi,21.,2,no,yes
@ana_milana_,11.,2,@ana_milana_,@fredffery,22.,2,no,no
@ana_milana_,11.,2,@ana_milana_,@VNIANE,23.,2,no,no
@ana_milana_,11.,2,@ana_milana_,@dbfmurray,24.,2,no,yes
@ana_milana_,11.,2,@ana_milana_,@_CJMayes,25.,3,no,yes
@ana_milana_,11.,2,@ana_milana_,@menscuriosa,26.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@yshennan,27.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@bkornell,28.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@Helenintgarden,29.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@NicoleKlassen12,30.,3,no,yes
@ana_milana_,11.,2,@ana_milana_,@p_padham,31.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@irisvanbussel,32.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@thatjuanpablo,33.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@her_half,34.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@prem_prasann,35.,3,no,yes
@ana_milana_,11.,2,@ana_milana_,@boknowsdata,36.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@NewPrediction,37.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@brrosenau,38.,3,no,yes
@ana_milana_,11.,2,@ana_milana_,@YannisGalanakis,39.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@RobertJanezic,40.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@tableaupublic,41.,3,no,yes
@ana_milana_,11.,2,@ana_milana_,@AdamMico1,42.,3,no,yes
@ana_milana_,11.,2,@ana_milana_,@JanetEmson,43.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@ehansalytics,44.,3,no,no
@ana_milana_,11.,2,@ana_milana_,@VisualCap,45.,3,no,no
@maf2k,12.,2,@maf2k,@NicoleKlassen12,1.,1,no,yes
@maf2k,12.,2,@maf2k,@sarahlovesdata,2.,1,no,yes
@maf2k,12.,2,@maf2k,@VizByMoon,3.,1,yes,no
@maf2k,12.,2,@maf2k,@aabattani,4.,1,no,no
@maf2k,12.,2,@maf2k,@StyleSTEAMed,5.,1,no,yes
@maf2k,12.,2,@maf2k,@ZaksViz,6.,1,no,no
@maf2k,12.,2,@maf2k,@ZenDollData,7.,1,no,yes
@maf2k,12.,2,@maf2k,@nicolemark_,8.,1,no,yes
@maf2k,12.,2,@maf2k,@ScottKimly,9.,2,no,yes
@maf2k,12.,2,@maf2k,@ShazeeraZawawi,10.,2,no,yes
@maf2k,12.,2,@maf2k,@ItsElisaDavis,11.,2,no,yes
@maf2k,12.,2,@maf2k,@jreevers5,12.,2,no,yes
@maf2k,12.,2,@maf2k,@Wonderveilleuze,13.,2,no,no
@maf2k,12.,2,@maf2k,@ZachBowders,14.,2,no,yes
@maf2k,12.,2,@maf2k,@Lodhaviz,15.,2,no,yes
@maf2k,12.,2,@maf2k,@professorkao,16.,2,no,yes
@maf2k,12.,2,@maf2k,@dbfmurray,17.,2,no,yes
@maf2k,12.,2,@maf2k,@brrosenau,18.,2,no,yes
@maf2k,12.,2,@maf2k,@tableaupublic,19.,2,no,yes
@maf2k,12.,2,@maf2k,@DataDivergent,20.,2,no,yes
@maf2k,12.,2,@maf2k,@SpotOn_DRTV,21.,2,no,yes
@maf2k,12.,2,@maf2k,@consult_ant,22.,2,no,yes
@maf2k,12.,2,@maf2k,@AnnPregler,23.,2,no,no
@maf2k,12.,2,@maf2k,@agatavizz,24.,2,no,no
@maf2k,12.,2,@maf2k,@katebrown_5,25.,3,no,no
@maf2k,12.,2,@maf2k,@AdamMico1,26.,3,no,yes
@maf2k,12.,2,@maf2k,@ninjavizlouis,27.,3,no,no
@maf2k,12.,2,@maf2k,@FlerlageKev,28.,3,no,yes
@maf2k,12.,2,@maf2k,@p_padham,29.,3,no,no
@maf2k,12.,2,@maf2k,@VizWizBI,30.,3,no,no
@maf2k,12.,2,@maf2k,@_Lorna_Brown,31.,3,no,no
@maf2k,12.,2,@maf2k,@minttea102,32.,3,no,yes
@maf2k,12.,2,@maf2k,@emdepad,33.,3,no,yes
@maf2k,12.,2,@maf2k,@tableau,34.,3,no,yes
@maf2k,12.,2,@maf2k,@ktkilroy,35.,3,no,no
@maf2k,12.,2,@maf2k,@RinconAnnabelle,36.,3,no,no
@maf2k,12.,2,@maf2k,@_CJMayes,37.,3,no,yes
@maf2k,12.,2,@maf2k,@dataunjaded,38.,3,no,no
@maf2k,12.,2,@maf2k,@GhafarShah9,39.,3,no,no
@maf2k,12.,2,@maf2k,@datadzif,40.,3,no,yes
@maf2k,12.,2,@maf2k,@Saveriorocc,41.,3,no,yes
@maf2k,12.,2,@maf2k,@MarkBradbourne,42.,3,no,no
@maf2k,12.,2,@maf2k,@GinnyMoench,43.,3,no,yes
@maf2k,12.,2,@maf2k,@El_Dabrah,44.,3,no,no
@maf2k,12.,2,@maf2k,@TriMyData,45.,3,no,no
@ScottKimly,13.,2,@ScottKimly,@tableaupublic,1.,1,no,yes
@ScottKimly,13.,2,@ScottKimly,@tableau,2.,1,no,yes
@ScottKimly,13.,2,@ScottKimly,@professorkao,3.,1,no,yes
@ScottKimly,13.,2,@ScottKimly,@ShazeeraZawawi,4.,1,no,yes
@ScottKimly,13.,2,@ScottKimly,@NicoleKlassen12,5.,1,no,yes
@ScottKimly,13.,2,@ScottKimly,@ZenDollData,6.,1,no,yes
@ScottKimly,13.,2,@ScottKimly,@VizByMoon,7.,1,yes,no
@ScottKimly,13.,2,@ScottKimly,@minttea102,8.,1,no,yes
@ScottKimly,13.,2,@ScottKimly,@sarahlovesdata,9.,2,no,yes
@ScottKimly,13.,2,@ScottKimly,@maf2k,10.,2,no,yes
@ScottKimly,13.,2,@ScottKimly,@Saveriorocc,11.,2,no,yes
@ScottKimly,13.,2,@ScottKimly,@WJSutton12,12.,2,no,yes
@ScottKimly,13.,2,@ScottKimly,@FlerlageKev,13.,2,no,yes
@ScottKimly,13.,2,@ScottKimly,@WindsCogley,14.,2,no,no
@ScottKimly,13.,2,@ScottKimly,@EmeritusAli,15.,2,no,no
@ScottKimly,13.,2,@ScottKimly,@DiversityinData,16.,2,no,no
@ScottKimly,13.,2,@ScottKimly,@ItsElisaDavis,17.,2,no,yes
@ScottKimly,13.,2,@ScottKimly,@_CJMayes,18.,2,no,yes
@ScottKimly,13.,2,@ScottKimly,@dbfmurray,19.,2,no,yes
@ScottKimly,13.,2,@ScottKimly,@JohannaJoso,20.,2,no,yes
@ScottKimly,13.,2,@ScottKimly,@Lodhaviz,21.,2,no,yes
@ScottKimly,13.,2,@ScottKimly,@vizvithvarun,22.,2,no,yes
@ScottKimly,13.,2,@ScottKimly,@nicolemark_,23.,2,no,yes
@ScottKimly,13.,2,@ScottKimly,@brrosenau,24.,2,no,yes
@ScottKimly,13.,2,@ScottKimly,@datadzif,25.,3,no,yes
@ScottKimly,13.,2,@ScottKimly,@ktkilroy,26.,3,no,no
@ScottKimly,13.,2,@ScottKimly,@AdamMico1,27.,3,no,yes
@ScottKimly,13.,2,@ScottKimly,@jreevers5,28.,3,no,yes
@ScottKimly,13.,2,@ScottKimly,@thefringefest,29.,3,no,no
@ScottKimly,13.,2,@ScottKimly,@agatavizz,30.,3,no,no
@ScottKimly,13.,2,@ScottKimly,@StyleSTEAMed,31.,3,no,yes
@ScottKimly,13.,2,@ScottKimly,@imagineazhar,32.,3,no,yes
@ScottKimly,13.,2,@ScottKimly,@p_padham,33.,3,no,no
@ScottKimly,13.,2,@ScottKimly,@ZachBowders,34.,3,no,yes
@ScottKimly,13.,2,@ScottKimly,@VizWithIrene,35.,3,no,no
@ScottKimly,13.,2,@ScottKimly,@SohaElghany,36.,3,no,no
@ScottKimly,13.,2,@ScottKimly,@fredffery,37.,3,no,no
@ScottKimly,13.,2,@ScottKimly,@yam_caroline,38.,3,no,no
@ScottKimly,13.,2,@ScottKimly,@ritz_Tableau,39.,3,no,no
@ScottKimly,13.,2,@ScottKimly,@El_Dabrah,40.,3,no,no
@ScottKimly,13.,2,@ScottKimly,@prem_prasann,41.,3,no,yes
@ScottKimly,13.,2,@ScottKimly,@menscuriosa,42.,3,no,no
@ScottKimly,13.,2,@ScottKimly,@vinzonervin,43.,3,no,no
@ScottKimly,13.,2,@ScottKimly,@consult_ant,44.,3,no,yes
@ScottKimly,13.,2,@ScottKimly,@emilykund,45.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@ZachBowders,1.,1,no,yes
@KevinWee90,14.,2,@KevinWee90,@ItsElisaDavis,2.,1,no,yes
@KevinWee90,14.,2,@KevinWee90,@tableau,3.,1,no,yes
@KevinWee90,14.,2,@KevinWee90,@tableaupublic,4.,1,no,yes
@KevinWee90,14.,2,@KevinWee90,@brrosenau,5.,1,no,yes
@KevinWee90,14.,2,@KevinWee90,@imagineazhar,6.,1,no,yes
@KevinWee90,14.,2,@KevinWee90,@VizWizBI,7.,1,no,no
@KevinWee90,14.,2,@KevinWee90,@StyleSTEAMed,8.,1,no,yes
@KevinWee90,14.,2,@KevinWee90,@nicolemark_,9.,2,no,yes
@KevinWee90,14.,2,@KevinWee90,@menscuriosa,10.,2,no,no
@KevinWee90,14.,2,@KevinWee90,@VizByMoon,11.,2,yes,no
@KevinWee90,14.,2,@KevinWee90,@DataDivergent,12.,2,no,yes
@KevinWee90,14.,2,@KevinWee90,@vizvithvarun,13.,2,no,yes
@KevinWee90,14.,2,@KevinWee90,@_CJMayes,14.,2,no,yes
@KevinWee90,14.,2,@KevinWee90,@professorkao,15.,2,no,yes
@KevinWee90,14.,2,@KevinWee90,@SParsonsDataViz,16.,2,no,no
@KevinWee90,14.,2,@KevinWee90,@nytimes,17.,2,no,no
@KevinWee90,14.,2,@KevinWee90,@ShazeeraZawawi,18.,2,no,yes
@KevinWee90,14.,2,@KevinWee90,@prem_prasann,19.,2,no,yes
@KevinWee90,14.,2,@KevinWee90,@ItsMehras,20.,2,no,no
@KevinWee90,14.,2,@KevinWee90,@DataVizSociety,21.,2,no,no
@KevinWee90,14.,2,@KevinWee90,@BBGVisualData,22.,2,no,no
@KevinWee90,14.,2,@KevinWee90,@Counterprint,23.,2,no,no
@KevinWee90,14.,2,@KevinWee90,@WJSutton12,24.,2,no,yes
@KevinWee90,14.,2,@KevinWee90,@pradeep_zen,25.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@DataRevelations,26.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@AdamMico1,27.,3,no,yes
@KevinWee90,14.,2,@KevinWee90,@PostGraphics,28.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@flerlagekr,29.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@ScienceVisuals,30.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@ReadySetData,31.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@VizWhat,32.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@FlerlageKev,33.,3,no,yes
@KevinWee90,14.,2,@KevinWee90,@willchamp_,34.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@WSJGraphics,35.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@FilmUpdates,36.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@ZenDollData,37.,3,no,yes
@KevinWee90,14.,2,@KevinWee90,@FrankElavsky,38.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@NadiehBremer,39.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@sarahlovesdata,40.,3,no,yes
@KevinWee90,14.,2,@KevinWee90,@Saveriorocc,41.,3,no,yes
@KevinWee90,14.,2,@KevinWee90,@nytgraphics,42.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@consult_ant,43.,3,no,yes
@KevinWee90,14.,2,@KevinWee90,@figma,44.,3,no,no
@KevinWee90,14.,2,@KevinWee90,@dbfmurray,45.,3,no,yes
@tableau,15.,2,@tableau,@AdamMico1,1.,1,no,yes
@tableau,15.,2,@tableau,@tableaupublic,2.,1,no,yes
@tableau,15.,2,@tableau,@salesforce,3.,1,no,no
@tableau,15.,2,@tableau,@HipsterVizNinja,4.,1,no,no
@tableau,15.,2,@tableau,@Ajenstat,5.,1,no,no
@tableau,15.,2,@tableau,@sarahlovesdata,6.,1,no,yes
@tableau,15.,2,@tableau,@DATA_Saber,7.,1,no,no
@tableau,15.,2,@tableau,@AnnUJackson,8.,1,no,no
@tableau,15.,2,@tableau,@VizWizBI,9.,2,no,no
@tableau,15.,2,@tableau,@WJSutton12,10.,2,no,yes
@tableau,15.,2,@tableau,@leliacwilliams,11.,2,no,no
@tableau,15.,2,@tableau,@ScottKimly,12.,2,no,yes
@tableau,15.,2,@tableau,@VizWhat,13.,2,no,no
@tableau,15.,2,@tableau,@FlerlageKev,14.,2,no,yes
@tableau,15.,2,@tableau,@ladataviz,15.,2,no,no
@tableau,15.,2,@tableau,@MarkTossell,16.,2,no,no
@tableau,15.,2,@tableau,@DataDivergent,17.,2,no,yes
@tableau,15.,2,@tableau,@prem_prasann,18.,2,no,yes
@tableau,15.,2,@tableau,@nicolemark_,19.,2,no,yes
@tableau,15.,2,@tableau,@ProfDrKSchulte,20.,2,no,no
@tableau,15.,2,@tableau,@ryanaytay,21.,2,no,no
@tableau,15.,2,@tableau,@acotgreave,22.,2,no,no
@tableau,15.,2,@tableau,@SfdcfanManali,23.,2,no,no
@tableau,15.,2,@tableau,@EpleySamuel,24.,2,no,no
@tableau,15.,2,@tableau,@ItsElisaDavis,25.,3,no,yes
@tableau,15.,2,@tableau,@206andrew,26.,3,no,no
@tableau,15.,2,@tableau,@StyleSTEAMed,27.,3,no,yes
@tableau,15.,2,@tableau,@ShazeeraZawawi,28.,3,no,yes
@tableau,15.,2,@tableau,@TableauTim,29.,3,no,no
@tableau,15.,2,@tableau,@_Lorna_Brown,30.,3,no,no
@tableau,15.,2,@tableau,@Saveriorocc,31.,3,no,yes
@tableau,15.,2,@tableau,@KevinWee90,32.,3,no,yes
@tableau,15.,2,@tableau,@AnyaAHearn,33.,3,no,no
@tableau,15.,2,@tableau,@Benioff,34.,3,no,no
@tableau,15.,2,@tableau,@theneilrichards,35.,3,no,no
@tableau,15.,2,@tableau,@professorkao,36.,3,no,yes
@tableau,15.,2,@tableau,@womenindataviz,37.,3,no,yes
@tableau,15.,2,@tableau,@RinconAnnabelle,38.,3,no,no
@tableau,15.,2,@tableau,@vizsmart,39.,3,no,no
@tableau,15.,2,@tableau,@trailhead,40.,3,no,no
@tableau,15.,2,@tableau,@SpotOn_DRTV,41.,3,no,yes
@tableau,15.,2,@tableau,@pradeep_zen,42.,3,no,no
@tableau,15.,2,@tableau,@carolinebeavon,43.,3,no,no
@tableau,15.,2,@tableau,@MarkTNelson,44.,3,no,no
@tableau,15.,2,@tableau,@jreevers5,45.,3,no,yes
@WJSutton12,16.,2,@WJSutton12,@sarahlovesdata,1.,1,no,yes
@WJSutton12,16.,2,@WJSutton12,@tableaupublic,2.,1,no,yes
@WJSutton12,16.,2,@WJSutton12,@tableau,3.,1,no,yes
@WJSutton12,16.,2,@WJSutton12,@ninjavizlouis,4.,1,no,no
@WJSutton12,16.,2,@WJSutton12,@VizByMoon,5.,1,yes,no
@WJSutton12,16.,2,@WJSutton12,@_CJMayes,6.,1,no,yes
@WJSutton12,16.,2,@WJSutton12,@consult_ant,7.,1,no,yes
@WJSutton12,16.,2,@WJSutton12,@AdamMico1,8.,1,no,yes
@WJSutton12,16.,2,@WJSutton12,@ScottKimly,9.,2,no,yes
@WJSutton12,16.,2,@WJSutton12,@Visual_Endgame,10.,2,no,no
@WJSutton12,16.,2,@WJSutton12,@ZachBowders,11.,2,no,yes
@WJSutton12,16.,2,@WJSutton12,@FlerlageKev,12.,2,no,yes
@WJSutton12,16.,2,@WJSutton12,@nicolemark_,13.,2,no,yes
@WJSutton12,16.,2,@WJSutton12,@ShazeeraZawawi,14.,2,no,yes
@WJSutton12,16.,2,@WJSutton12,@VizWithIrene,15.,2,no,no
@WJSutton12,16.,2,@WJSutton12,@KevinWee90,16.,2,no,yes
@WJSutton12,16.,2,@WJSutton12,@p_padham,17.,2,no,no
@WJSutton12,16.,2,@WJSutton12,@Kamalde00211896,18.,2,no,no
@WJSutton12,16.,2,@WJSutton12,@NicoleKlassen12,19.,2,no,yes
@WJSutton12,16.,2,@WJSutton12,@VizWizBI,20.,2,no,no
@WJSutton12,16.,2,@WJSutton12,@IcaroBSC,21.,2,no,no
@WJSutton12,16.,2,@WJSutton12,@pradeep_zen,22.,2,no,no
@WJSutton12,16.,2,@WJSutton12,@JennyMartinDS14,23.,2,no,no
@WJSutton12,16.,2,@WJSutton12,@jreevers5,24.,2,no,yes
@WJSutton12,16.,2,@WJSutton12,@dbfmurray,25.,3,no,yes
@WJSutton12,16.,2,@WJSutton12,@SohaElghany,26.,3,no,no
@WJSutton12,16.,2,@WJSutton12,@ItsElisaDavis,27.,3,no,yes
@WJSutton12,16.,2,@WJSutton12,@SpotOn_DRTV,28.,3,no,yes
@WJSutton12,16.,2,@WJSutton12,@El_Dabrah,29.,3,no,no
@WJSutton12,16.,2,@WJSutton12,@Saveriorocc,30.,3,no,yes
@WJSutton12,16.,2,@WJSutton12,@imagineazhar,31.,3,no,yes
@WJSutton12,16.,2,@WJSutton12,@willchamp_,32.,3,no,no
@WJSutton12,16.,2,@WJSutton12,@professorkao,33.,3,no,yes
@WJSutton12,16.,2,@WJSutton12,@ladataviz,34.,3,no,no
@WJSutton12,16.,2,@WJSutton12,@FryRsquared,35.,3,no,no
@WJSutton12,16.,2,@WJSutton12,@ZenDollData,36.,3,no,yes
@WJSutton12,16.,2,@WJSutton12,@StyleSTEAMed,37.,3,no,yes
@WJSutton12,16.,2,@WJSutton12,@zizzy_data,38.,3,no,no
@WJSutton12,16.,2,@WJSutton12,@vizvithvarun,39.,3,no,yes
@WJSutton12,16.,2,@WJSutton12,@dataschoolNY,40.,3,no,no
@WJSutton12,16.,2,@WJSutton12,@SmilgaNir,41.,3,no,no
@WJSutton12,16.,2,@WJSutton12,@chepleton,42.,3,no,no
@WJSutton12,16.,2,@WJSutton12,@TableauTim,43.,3,no,no
@WJSutton12,16.,2,@WJSutton12,@aragaocb,44.,3,no,no
@WJSutton12,16.,2,@WJSutton12,@Georgie_DEI,45.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@tableau,1.,1,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@tableaupublic,2.,1,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@_CJMayes,3.,1,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@FlerlageKev,4.,1,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@ShazeeraZawawi,5.,1,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@flerlagekr,6.,1,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@ZachBowders,7.,1,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@brrosenau,8.,1,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@theneilrichards,9.,2,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@WJSutton12,10.,2,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@dbfmurray,11.,2,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@professorkao,12.,2,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@RinconAnnabelle,13.,2,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@jreevers5,14.,2,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@consult_ant,15.,2,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@ProfDrKSchulte,16.,2,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@zizzycarter,17.,2,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@pradeep_zen,18.,2,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@AnnPregler,19.,2,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@zizzy_data,20.,2,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@finkledeb,21.,2,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@NicoleKlassen12,22.,2,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@VizByMoon,23.,2,yes,no
@sarahlovesdata,17.,2,@sarahlovesdata,@_Lorna_Brown,24.,2,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@vizwithdan,25.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@VizWizBI,26.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@jaxx084,27.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@ItsElisaDavis,28.,3,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@ZenDollData,29.,3,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@TableauTim,30.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@nicolemark_,31.,3,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@Candice_Che,32.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@ninjavizlouis,33.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@SParsonsDataViz,34.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@Westlake_CJW,35.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@maf2k,36.,3,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@Visual__DJ,37.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@SteveBartlettSC,38.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@im_akeelah,39.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@RobertJanezic,40.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@Rika_Olga_F,41.,3,no,no
