"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2023-04-07","91.3","-2","6.24","Acuña Jr., Ronald",660670,607259,,"called_strike",,,,,7,"Ronald Acuna Jr.  grounds into a force out, third baseman Manny Machado to second baseman Ha-Seong Kim.   Sam Hilliard out at 2nd.    Ronald Acuna Jr.  to 1st.","R","R","R","ATL","SD","S",,,0,0,2023,"-1.07","1.28","-0.33","2.15",,,656541,0,5,"Bot",,,,,543592,,,6.488086377091071,-132.7111322445506,-7.131577822074801,-14.050082780944,28.05447653627849,-15.7027207628264,"3.56","1.64",,,,"91",2407,"6.2",718676,607259,543592,630105,673490,592518,593428,665742,663757,640492,"54.34",,,,,,,,44,1,"Sinker",3,4,3,4,4,3,3,4,"Standard","Standard",210,"0","-0.055"
"SI","2023-04-07","93.9","-2.14","6.18","Acuña Jr., Ronald",660670,607259,"walk","ball",,,,,11,"Ronald Acuna Jr.  walks.","R","R","R","ATL","SD","B",,,3,2,2023,"-1.19","0.84","-1.37","3.73",,,,1,3,"Bot",,,,,543592,,,4.619076365505762,-136.65277266834258,-2.4529363286631085,-15.97094925324484,31.072297331758687,-21.315033918893796,"3.63","1.66",,,,"93.6",2458,"6.2",718676,607259,543592,630105,673490,592518,593428,665742,663757,640492,"54.35",,,"0.7",1,0,0,,27,7,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",205,"0.03","0.226"
"SI","2023-04-07","93.7","-2.19","6.15","Acuña Jr., Ronald",660670,607259,,"foul",,,,,11,"Ronald Acuna Jr.  walks.","R","R","R","ATL","SD","S",,,3,2,2023,"-1.15","1.1","-1.03","3.46",,,,1,3,"Bot",,,,,543592,,,5.50482072390431,-136.37094855302186,-3.699555506597301,-15.514464299497774,27.399782627982585,-17.823243176909884,"3.48","1.58",45,"70.6",0,"93.8",2369,"6.1",718676,607259,543592,630105,673490,592518,593428,665742,663757,640492,"54.37",,,,,,,,27,6,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",212,"0","0"
"SI","2023-04-07","93","-2.12","6.17","Acuña Jr., Ronald",660670,607259,,"ball",,,,,11,"Ronald Acuna Jr.  walks.","R","R","R","ATL","SD","B",,,2,2,2023,"-0.9","1.46","-0.65","3.73",,,,1,3,"Bot",,,,,543592,,,5.746083147616245,-135.46663589535666,-3.74464871379899,-12.28735996730423,26.858772945023162,-13.449298957394724,"3.6","1.64",,,,"93.2",2437,"6.1",718676,607259,543592,630105,673490,592518,593428,665742,663757,640492,"54.36",,,,,,,,27,5,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",210,"0","0.062"
"SI","2023-04-07","92.8","-2.07","6.16","Acuña Jr., Ronald",660670,607259,,"foul",,,,,7,"Ronald Acuna Jr.  walks.","R","R","R","ATL","SD","S",,,2,1,2023,"-1.16","0.99","-0.66","1.91",,,,1,3,"Bot",,,,,543592,,,6.12481515473897,-134.93372586407548,-7.237266903161473,-15.486545379004646,27.641742541889503,-18.764181872374028,"3.48","1.58",,,,"92.7",2367,"6.1",718676,607259,543592,630105,673490,592518,593428,665742,663757,640492,"54.36",,,,,,,,27,4,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",209,"0","-0.049"
"SI","2023-04-07","93.4","-2.11","6.17","Acuña Jr., Ronald",660670,607259,,"called_strike",,,,,7,"Ronald Acuna Jr.  walks.","R","R","R","ATL","SD","S",,,2,0,2023,"-1.21","0.98","-0.31","1.62",,,,1,3,"Bot",,,,,543592,,,7.267390334662134,-135.68432680114333,-8.086714999030548,-16.548438369121012,28.264020906298377,-18.445590596950602,"3.56","1.61",,,,"93.2",2363,"6.1",718676,607259,543592,630105,673490,592518,593428,665742,663757,640492,"54.35",,,,,,,,27,3,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",211,"0","-0.039"
"CH","2023-04-07","80.4","-1.91","6.39","Acuña Jr., Ronald",660670,607259,,"ball",,,,,13,"Ronald Acuna Jr.  walks.","R","R","R","ATL","SD","B",,,1,0,2023,"-1.14","0.27","-1.12","1.44",,,,1,3,"Bot",,,,,543592,,,3.9095444779151443,-117.0560426740582,-4.80495258311218,-11.256293170155752,21.53851513423223,-29.027290386403607,"3.51","1.61",,,,"80.2",2049,"6.1",718676,607259,543592,630105,673490,592518,593428,665742,663757,640492,"54.41",,,,,,,,27,2,"Changeup",1,3,1,3,3,1,1,3,"Standard","Standard",244,"0","0.041"
"CU","2023-04-07","80.8","-1.89","6.34","Acuña Jr., Ronald",660670,607259,,"ball",,,,,14,"Ronald Acuna Jr.  walks.","R","R","R","ATL","SD","B",,,0,0,2023,"0.38","-1.46","0.4","0.82",,,,1,3,"Bot",,,,,543592,,,4.345227219004842,-117.54762684616064,-2.786248037005198,2.600672770348298,25.170286009421396,-45.19028599763743,"3.58","1.64",,,,"80",2649,"6",718676,607259,543592,630105,673490,592518,593428,665742,663757,640492,"54.48",,,,,,,,27,1,"Curveball",1,3,1,3,3,1,1,3,"Standard","Standard",14,"0","0.026"
"SI","2023-04-07","95.5","-2.43","6.34","Acuña Jr., Ronald",660670,472610,"field_out","hit_into_play",,,,,9,"Ronald Acuna Jr.  lines out to right fielder Jose Azocar.","R","R","R","ATL","SD","X",9,"line_drive",1,1,2023,"-1.34","0.58","0.35","1.67",,,656541,2,8,"Bot",170.08,85.86,,,543592,,,10.42613495904564,-138.49570533367148,-8.02906654373631,-19.571312381169328,29.668918453798053,-23.10186727373584,"3.48","1.58",301,"91.9",19,"96.3",1957,"6.8",718676,472610,543592,630105,673490,592518,593428,665742,663757,640492,"53.65",0.434,0.453,"0",1,0,0,4,74,3,"Sinker",4,5,4,5,5,4,4,5,"Standard","Strategic",216,"-0.068","-0.225"
"SL","2023-04-07","81.8","-2.76","6.26","Acuña Jr., Ronald",660670,472610,,"blocked_ball",,,,,14,"Ronald Acuna Jr.  lines out to right fielder Jose Azocar.","R","R","R","ATL","SD","B",,,0,1,2023,"0.67","-0.02","0.3","0.46",,,656541,2,8,"Bot",,,,,543592,,,5.67195037460468,-118.92264712808728,-6.503263869817513,5.249229370183553,22.546560989733358,-31.3269498286448,"3.44","1.56",,,,"82.5",2364,"6.8",718676,472610,543592,630105,673490,592518,593428,665742,663757,640492,"53.69",,,,,,,,74,2,"Slider",4,5,4,5,5,4,4,5,"Standard","Strategic",65,"0","0.023"
"SI","2023-04-07","95.2","-2.38","6.41","Acuña Jr., Ronald",660670,472610,,"called_strike",,,,,6,"Ronald Acuna Jr.  lines out to right fielder Jose Azocar.","R","R","R","ATL","SD","S",,,0,0,2023,"-1.03","0.86","0.33","2.91",,,656541,2,8,"Bot",,,,,543592,,,9.547355552360967,-138.3543156663325,-5.586928154014705,-15.275593797576587,27.583382993095203,-20.02309153353331,"3.55","1.69",,,,"96.8",2096,"7",718676,472610,543592,630105,673490,592518,593428,665742,663757,640492,"53.48",,,,,,,,74,1,"Sinker",4,5,4,5,5,4,4,5,"Standard","Strategic",211,"0","-0.04"
"ST","2023-04-07","83.7","-1.24","6.14","Acuña Jr., Ronald",660670,641703,"strikeout","foul_tip",,,,,14,"Ronald Acuna Jr.  strikes out on a foul tip.","R","R","R","ATL","SD","S",2,,3,2,2023,"1.03","0.32","0.96","1.92",,,,0,7,"Bot",,,,,543592,,,3.0472948479315467,-121.85400455765486,-3.898347982741589,9.490543873473404,26.52080305481713,-28.42102487787259,"3.48","1.58",,,,"83.5",2546,"6.4",718676,641703,543592,630105,673490,592518,593428,665742,663757,640492,"54.15",,,"0",1,0,0,,62,7,"Sweeper",4,5,4,5,5,4,4,5,"Standard","Standard",81,"-0.049","-0.314"
"CH","2023-04-07","89.3","-1.26","6.13","Acuña Jr., Ronald",660670,641703,,"foul",,,,,4,"Ronald Acuna Jr.  strikes out on a foul tip.","R","R","R","ATL","SD","S",,,3,2,2023,"-1","1.05","-0.54","2.26",,,,0,7,"Bot",,,,,543592,,,3.892316608888832,-130.01800089480815,-5.820905380183846,-12.110533060488677,24.977836796725953,-19.205485501450646,"3.48","1.58",3,"82.8",-36,"89.9",1775,"6.5",718676,641703,543592,630105,673490,592518,593428,665742,663757,640492,"54.04",,,,,,,,62,6,"Changeup",4,5,4,5,5,4,4,5,"Standard","Standard",238,"0","0"
"SC","2023-04-07","81.4","-1.23","6.28","Acuña Jr., Ronald",660670,641703,,"ball",,,,,13,"Ronald Acuna Jr.  strikes out on a foul tip.","R","R","R","ATL","SD","B",,,2,2,2023,"-1.21","-0.31","-0.65","1.47",,,,0,7,"Bot",,,,,543592,,,3.614791089174653,-118.51151870123294,-3.6245667109290016,-12.09665749063254,21.584607662938865,-34.6892561536276,"3.59","1.6",,,,"81.6",2403,"6.3",718676,641703,543592,630105,673490,592518,593428,665742,663757,640492,"54.23",,,,,,,,62,5,"Screwball",4,5,4,5,5,4,4,5,"Standard","Standard",289,"0","0.102"
"FF","2023-04-07","94.8","-1.05","6.44","Acuña Jr., Ronald",660670,641703,,"ball",,,,,11,"Ronald Acuna Jr.  strikes out on a foul tip.","R","R","R","ATL","SD","B",,,1,2,2023,"-0.61","1.44","-0.44","3.99",,,,0,7,"Bot",,,,,543592,,,2.95420895226961,-138.08381207260962,-3.9660065081005396,-8.456650422796992,30.298045739078752,-13.120850866792331,"3.71","1.69",,,,"94.9",2339,"6.3",718676,641703,543592,630105,673490,592518,593428,665742,663757,640492,"54.23",,,,,,,,62,4,"4-Seam Fastball",4,5,4,5,5,4,4,5,"Standard","Standard",200,"0","0.039"
"CH","2023-04-07","88.5","-1.07","6.21","Acuña Jr., Ronald",660670,641703,,"called_strike",,,,,13,"Ronald Acuna Jr.  strikes out on a foul tip.","R","R","R","ATL","SD","S",,,1,1,2023,"-1.12","0.71","-0.87","2.41",,,,0,7,"Bot",,,,,543592,,,2.831677714926709,-128.978456443828,-4.771144261054498,-13.15018236194313,23.463915025155234,-23.503876754445788,"3.66","1.69",,,,"89.2",1894,"6.4",718676,641703,543592,630105,673490,592518,593428,665742,663757,640492,"54.15",,,,,,,,62,3,"Changeup",4,5,4,5,5,4,4,5,"Standard","Standard",236,"0","-0.053"
"FF","2023-04-07","95.6","-1.09","6.32","Acuña Jr., Ronald",660670,641703,,"ball",,,,,11,"Ronald Acuna Jr.  strikes out on a foul tip.","R","R","R","ATL","SD","B",,,0,1,2023,"-0.61","1.56","-0.92","4.29",,,,0,7,"Bot",,,,,543592,,,1.846007569577193,-139.32807831042894,-3.3180305271885238,-8.38622146170343,29.679146255036233,-11.293015561369801,"3.68","1.69",,,,"96.6",2228,"6.7",718676,641703,543592,630105,673490,592518,593428,665742,663757,640492,"53.83",,,,,,,,62,2,"4-Seam Fastball",4,5,4,5,5,4,4,5,"Standard","Standard",201,"0","0.027"
"ST","2023-04-07","81.5","-1.09","6.31","Acuña Jr., Ronald",660670,641703,,"called_strike",,,,,9,"Ronald Acuna Jr.  strikes out on a foul tip.","R","R","R","ATL","SD","S",,,0,0,2023,"0.95","0.14","0.68","2.18",,,,0,7,"Bot",,,,,543592,,,2.140870682442282,-118.65679825282515,-2.9255019580903823,8.516577587588376,23.829730225857194,-30.45125401506546,"3.57","1.67",,,,"81.3",2646,"6.3",718676,641703,543592,630105,673490,592518,593428,665742,663757,640492,"54.25",,,,,,,,62,1,"Sweeper",4,5,4,5,5,4,4,5,"Standard","Standard",73,"0","-0.038"
"CH","2023-04-07","81.5","-1.87","6.34","Acuña Jr., Ronald",660670,607259,"field_out","hit_into_play",,,,,9,"Ronald Acuna Jr.  flies out sharply to center fielder Trent Grisham.","R","R","R","ATL","SD","X",8,"fly_ball",2,2,2023,"-1.01","0.41","0.31","1.67",,,,0,1,"Bot",101.02,50.86,,,543592,,,6.798639590635825,-118.4840670269658,-4.7241787749813575,-10.77494561505161,20.4689036721666,-27.64530970879269,"3.48","1.58",371,"100.7",34,"81.3",2074,"6",718676,607259,543592,630105,673490,592518,593428,665742,663757,640492,"54.5",0.446,0.892,"0",1,0,0,6,9,5,"Changeup",0,2,0,2,2,0,0,2,"Standard","Standard",241,"-0.022","-0.212"
"SI","2023-04-07","94","-1.99","6.21","Acuña Jr., Ronald",660670,607259,,"ball",,,,,13,"Ronald Acuna Jr.  flies out sharply to center fielder Trent Grisham.","R","R","R","ATL","SD","B",,,1,2,2023,"-1.28","1.12","-1.08","2",,,,0,1,"Bot",,,,,543592,,,5.1424404849771745,-136.81777345206575,-7.695233712809865,-17.191612020860894,27.119109396362266,-16.668319039692474,"3.58","1.68",,,,"93.9",2374,"6",718676,607259,543592,630105,673490,592518,593428,665742,663757,640492,"54.53",,,,,,,,9,4,"Sinker",0,2,0,2,2,0,0,2,"Standard","Standard",206,"0","0.039"
"CU","2023-04-07","81.9","-1.8","6.25","Acuña Jr., Ronald",660670,607259,,"ball",,,,,14,"Ronald Acuna Jr.  flies out sharply to center fielder Trent Grisham.","R","R","R","ATL","SD","B",,,0,2,2023,"0.22","-1.19","0.44","0.46",,,,0,1,"Bot",,,,,543592,,,4.576332320954056,-119.19022513987055,-4.133382542165368,1.16907704906587,24.87192099251573,-42.84758145139035,"3.58","1.68",,,,"80.9",2569,"5.8",718676,607259,543592,630105,673490,592518,593428,665742,663757,640492,"54.73",,,,,,,,9,3,"Curveball",0,2,0,2,2,0,0,2,"Standard","Standard",17,"0","0.022"
"FF","2023-04-07","92.4","-1.9","6.39","Acuña Jr., Ronald",660670,607259,,"foul",,,,,2,"Ronald Acuna Jr.  flies out sharply to center fielder Trent Grisham.","R","R","R","ATL","SD","S",,,0,1,2023,"-0.66","1.39","0.17","3.3",,,,0,1,"Bot",,,,,543592,,,6.66272470594562,-134.41315202325111,-5.1150220178554076,-9.351215023284185,26.790054068209685,-14.32569967419898,"3.48","1.58",257,"76.1",41,"92.1",2318,"5.9",718676,607259,543592,630105,673490,592518,593428,665742,663757,640492,"54.55",,,,,,,,9,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",198,"0","-0.048"
"SI","2023-04-07","93","-1.83","6.29","Acuña Jr., Ronald",660670,607259,,"called_strike",,,,,7,"Ronald Acuna Jr.  flies out sharply to center fielder Trent Grisham.","R","R","R","ATL","SD","S",,,0,0,2023,"-1.21","1.23","-0.57","1.8",,,,0,1,"Bot",,,,,543592,,,5.828608755638803,-135.13565788055817,-8.395660203922672,-16.095911066165808,27.05880394681801,-15.516332830410885,"3.36","1.52",,,,"92.7",2350,"6",718676,607259,543592,630105,673490,592518,593428,665742,663757,640492,"54.49",,,,,,,,9,1,"Sinker",0,2,0,2,2,0,0,2,"Standard","Standard",204,"0","-0.038"
"SL","2023-04-06","89.1","2.08","6.73","Acuña Jr., Ronald",660670,605483,"walk","blocked_ball",,,,,13,"Ronald Acuna Jr.  walks.   Kevin Pillar to 3rd.    Orlando Arcia to 2nd.","R","R","L","ATL","SD","B",,,3,1,2023,"-0.07","0.76","-0.85","0.22",,607680,606115,2,4,"Bot",,,,,543592,,,-7.120604087789452,-129.16591263516756,-11.683449110756037,0.5434153418361691,25.103214461159297,-21.46713116555612,"3.45","1.58",,,,"90.5",2308,"7.2",718681,605483,543592,630105,673490,592518,593428,665742,663757,596059,"53.33",,,"0.7",1,0,0,,36,5,"Slider",3,3,3,3,3,3,3,3,"Standard","Standard",165,"0.034","0.24"
"CU","2023-04-06","82.6","1.98","6.87","Acuña Jr., Ronald",660670,605483,,"blocked_ball",,,,,13,"Ronald Acuna Jr.  walks.   Kevin Pillar to 3rd.    Orlando Arcia to 2nd.","R","R","L","ATL","SD","B",,,2,1,2023,"-0.86","-0.72","-0.52","0.33",,607680,606115,2,4,"Bot",,,,,543592,,,-4.054312847044011,-120.07062252052073,-6.96739475576586,-7.3816060516418744,25.87374367389039,-37.78139296146568,"3.42","1.58",,,,"83.3",2220,"7.1",718681,605483,543592,630105,673490,592518,593428,665742,663757,596059,"53.43",,,,,,,,36,4,"Curveball",3,3,3,3,3,3,3,3,"Standard","Standard",330,"0","0.085"
"CU","2023-04-06","79.7","1.88","6.87","Acuña Jr., Ronald",660670,605483,,"foul",,,,,14,"Ronald Acuna Jr.  walks.   Kevin Pillar to 3rd.    Orlando Arcia to 2nd.","R","R","L","ATL","SD","S",,,2,0,2023,"-0.88","-0.92","0","0.89",,607680,606115,2,4,"Bot",,,,,543592,,,-2.501833315983337,-115.95134624162394,-4.686103886512005,-7.389415667178232,23.284017779972945,-39.74896850093354,"3.47","1.58",2,"66.1",-32,"80.9",2288,"7.3",718681,605483,543592,630105,673490,592518,593428,665742,663757,596059,"53.18",,,,,,,,36,3,"Curveball",3,3,3,3,3,3,3,3,"Standard","Standard",340,"0","-0.081"
"SL","2023-04-06","89.1","2.09","6.81","Acuña Jr., Ronald",660670,605483,,"blocked_ball",,,,,13,"Ronald Acuna Jr.  walks.   Kevin Pillar to 3rd.    Orlando Arcia to 2nd.","R","R","L","ATL","SD","B",,,1,0,2023,"-0.12","0.81","-1.62","0.32",,607680,606115,2,4,"Bot",,,,,543592,,,-8.905987138451561,-129.0671589833264,-11.646758471093484,0.4465454976096326,25.239060055439005,-20.893744796052555,"3.47","1.58",,,,"89.7",2369,"6.8",718681,605483,543592,630105,673490,592518,593428,665742,663757,596059,"53.74",,,,,,,,36,2,"Slider",3,3,3,3,3,3,3,3,"Standard","Standard",156,"0","0.037"
"SL","2023-04-06","89.5","1.99","6.77","Acuña Jr., Ronald",660670,605483,,"blocked_ball",,,,,13,"Ronald Acuna Jr.  walks.   Kevin Pillar to 3rd.    Orlando Arcia to 2nd.","R","R","L","ATL","SD","B",,,0,0,2023,"-0.1","0.84","-1.56","-0.66",,607680,606115,2,4,"Bot",,,,,543592,,,-8.583261325303562,-129.4570501896924,-14.209242710893465,0.37749545517475813,23.563196163346852,-20.08459603301078,"3.45","1.58",,,,"90.4",2274,"6.9",718681,605483,543592,630105,673490,592518,593428,665742,663757,596059,"53.61",,,,,,,,36,1,"Slider",3,3,3,3,3,3,3,3,"Standard","Standard",166,"0","0.048"
"SL","2023-04-06","89.1","2.02","6.81","Acuña Jr., Ronald",660670,605483,"field_out","hit_into_play",,,,,8,"Ronald Acuna Jr.  grounds out, third baseman Manny Machado to first baseman Jake Cronenworth.","R","R","L","ATL","SD","X",5,"ground_ball",2,0,2023,"-0.13","0.94","-0.19","1.94",,,,0,3,"Bot",95.7,169.65,,,543592,,,-5.230742084949816,-129.4978438825545,-8.056735158467566,-0.44672200093126363,26.25518876981687,-20.141090144799886,"3.47","1.58",4,"68.2",-27,"90.8",2248,"7.3",718681,605483,543592,630105,673490,592518,593428,665742,663757,596059,"53.2",0.037,0.033,"0",1,0,0,2,21,3,"Slider",2,0,2,0,0,2,2,0,"Standard","Standard",167,"-0.015","-0.336"
"CH","2023-04-06","87.2","2.24","6.73","Acuña Jr., Ronald",660670,605483,,"ball",,,,,14,"Ronald Acuna Jr.  grounds out, third baseman Manny Machado to first baseman Jake Cronenworth.","R","R","L","ATL","SD","B",,,1,0,2023,"1.02","0.72","1.02","1.17",,,,0,3,"Bot",,,,,543592,,,-5.073985727500364,-126.72413913128402,-8.750235139609341,12.01515394192799,26.225264326568585,-22.765629266258237,"3.4","1.58",,,,"88",1670,"6.9",718681,605483,543592,630105,673490,592518,593428,665742,663757,596059,"53.58",,,,,,,,21,2,"Changeup",2,0,2,0,0,2,2,0,"Standard","Standard",133,"0","0.063"
"SL","2023-04-06","89.3","2.03","6.84","Acuña Jr., Ronald",660670,605483,,"ball",,,,,13,"Ronald Acuna Jr.  grounds out, third baseman Manny Machado to first baseman Jake Cronenworth.","R","R","L","ATL","SD","B",,,0,0,2023,"-0.37","0.59","-0.54","0.98",,,,0,3,"Bot",,,,,543592,,,-5.556475991294556,-129.73869026553112,-9.72938536707302,-3.1386402108355647,25.818666139639948,-23.683624114084374,"3.4","1.58",,,,"90",2412,"6.7",718681,605483,543592,630105,673490,592518,593428,665742,663757,596059,"53.8",,,,,,,,21,1,"Slider",2,0,2,0,0,2,2,0,"Standard","Standard",176,"0","0.037"
"FF","2023-04-06","92.1","3.63","3.46","Acuña Jr., Ronald",660670,657612,"field_out","hit_into_play",,,,,4,"Ronald Acuna Jr.  grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.   Orlando Arcia to 3rd.","R","R","L","ATL","SD","X",6,"ground_ball",0,0,2023,"1.33","0.6","-0.5","2.83",,606115,,1,8,"Bot",114.48,153.89,,,543592,,,-13.485497543291462,-133.36675476279936,3.0395088092570846,18.86358225283042,29.645319906905602,-25.992129398558937,"3.47","1.58",4,"85.3",-31,"92.6",2293,"6.9",718681,657612,543592,630105,673490,592518,593428,665742,663757,640492,"53.56",0.066,0.066,"0",1,0,0,2,73,1,"4-Seam Fastball",4,6,4,6,6,4,4,6,"Standard","Standard",91,"-0.062","-0.327"
"FF","2023-04-06","93.1","1.92","6.92","Acuña Jr., Ronald",660670,605483,"double","hit_into_play",,,,,11,"Ronald Acuna Jr.  doubles (2) on a sharp line drive to left fielder Juan Soto.","R","R","L","ATL","SD","X",7,"line_drive",2,1,2023,"0.44","1.54","-0.84","3.3",,,,0,1,"Bot",38.56,98.82,,,543592,,,-8.086670392980777,-135.2469483812978,-6.898357658427065,7.230798447129518,31.197195187113312,-11.877585718311039,"3.47","1.58",278,"107.1",16,"93.2",2340,"6.6",718681,605483,543592,630105,673490,592518,593428,665742,663757,596059,"53.94",0.614,0.688,"1.25",1,1,1,5,4,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",162,"0.06","0.596"
"SL","2023-04-06","87.8","1.96","6.89","Acuña Jr., Ronald",660670,605483,,"ball",,,,,13,"Ronald Acuna Jr.  doubles (2) on a sharp line drive to left fielder Juan Soto.","R","R","L","ATL","SD","B",,,1,1,2023,"-0.25","0.92","-1.95","-0.85",,,,0,1,"Bot",,,,,543592,,,-8.98077179253447,-126.99543908561627,-14.572446355185887,-1.114557826323375,22.918595674093314,-19.589012895714298,"3.42","1.58",,,,"88.5",2329,"6.8",718681,605483,543592,630105,673490,592518,593428,665742,663757,596059,"53.69",,,,,,,,4,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",173,"0","0.05"
"FF","2023-04-06","94.7","2.05","6.9","Acuña Jr., Ronald",660670,605483,,"ball",,,,,11,"Ronald Acuna Jr.  doubles (2) on a sharp line drive to left fielder Juan Soto.","R","R","L","ATL","SD","B",,,0,1,2023,"0.34","1.72","-1.33","3.39",,,,0,1,"Bot",,,,,543592,,,-9.677122681727546,-137.40429379611462,-7.34146549604401,6.575606857800249,31.674673863252274,-8.933595408523077,"3.45","1.58",,,,"95.2",2524,"6.8",718681,605483,543592,630105,673490,592518,593428,665742,663757,596059,"53.68",,,,,,,,4,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",160,"0","0.027"
"ST","2023-04-06","81.6","-2.77","5.41","Acuña Jr., Ronald",660670,621051,"field_out","hit_into_play",,,,,6,"Ronald Acuna Jr.  flies out sharply to left fielder Juan Soto.","R","R","R","ATL","SD","X",7,"fly_ball",0,0,2023,"0.71","0.57","0.45","2.29",,,,0,6,"Bot",86.63,82.15,,,543592,,,5.956672228977155,-118.76633406994486,-1.563251370472757,5.6754492352932475,21.967076470585788,-26.678000375740645,"3.47","1.58",305,"102.2",50,"82.9",2650,"7.1",718681,621051,543592,630105,673490,592518,593428,665742,663757,640492,"53.43",0.02,0.027,"0",1,0,0,3,55,1,"Sweeper",4,4,4,4,4,4,4,4,"Standard","Standard",102,"-0.033","-0.237"
"SL","2023-04-06","87.7","2.02","6.88","Acuña Jr., Ronald",660670,605483,,"swinging_strike",,,,,13,"Ronald Acuna Jr.  doubles (2) on a sharp line drive to left fielder Juan Soto.","R","R","L","ATL","SD","S",,,0,0,2023,"-0.01","0.88","-1.11","1.07",,,,0,1,"Bot",,,,,543592,,,-7.58699151836188,-127.31898985335894,-9.843604846894479,1.244037122666037,23.397564291837075,-20.864722678279456,"3.47","1.58",,,,"88.7",2348,"6.8",718681,605483,543592,630105,673490,592518,593428,665742,663757,596059,"53.69",,,,,,,,4,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",177,"0","-0.038"
"SL","2023-04-05","84.8","-1.83","6.52","Acuña Jr., Ronald",660670,571945,"field_out","hit_into_play",,,,,9,"Ronald Acuna Jr.  lines out to second baseman Brendan Donovan.","R","R","R","STL","ATL","X",4,"line_drive",0,0,2023,"0.36","0.12","0.5","1.63",,,606115,2,6,"Top",132.04,133.83,,,668800,,,4.744079436502095,-123.39271473824469,-5.388048181150928,2.8228202230981725,23.64998375118768,-30.07799713819468,"3.46","1.57",168,"92.9",12,"85.1",2317,"6.4",718697,571945,668800,502671,680977,571448,669242,676475,666185,691023,"54.08",0.886,0.829,"0",1,0,0,4,45,1,"Slider",0,5,5,0,5,0,5,0,"Standard","Standard",153,"0.004","-0.242"
"CU","2023-04-05","77","-1.93","6.65","Acuña Jr., Ronald",660670,571945,"single","hit_into_play",,,,,5,"Ronald Acuna Jr.  singles on a sharp line drive to left fielder Alec Burleson.","R","R","R","STL","ATL","X",7,"line_drive",0,0,2023,"0.94","-1.3","0.19","2.23",,,,2,4,"Top",78.88,86.32,,,668800,,,2.8107408291139433,-112.14067505806585,0.00854874169601616,7.287133760557267,22.04732839576968,-43.30157809729081,"3.46","1.57",227,"114.4",11,"77",2503,"6.4",718697,571945,668800,502671,680977,571448,669242,676475,666185,691023,"54.05",0.863,0.896,"0.9",1,1,0,6,29,1,"Curveball",0,4,4,0,4,0,4,0,"Standard","Standard",35,"-0.004","0.133"
"CU","2023-04-05","77.2","-2.01","6.53","Acuña Jr., Ronald",660670,571945,"field_out","hit_into_play",,,,,9,"Ronald Acuna Jr.  grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.","R","R","R","STL","ATL","X",5,"ground_ball",2,2,2023,"0.74","-1.3","0.62","1.68",,,,1,2,"Top",95.96,157.18,,,668800,,,4.275348337975566,-112.30707880031075,-0.853810602972421,5.235705050459668,23.936130096627895,-43.066181111115874,"3.46","1.57",4,"81.2",-22,"77.1",2534,"6.7",718697,571945,668800,502671,680977,571448,669242,676475,666185,691023,"53.85",0.043,0.039,"0",1,0,0,2,14,6,"Curveball",0,3,3,0,3,0,3,0,"Standard","Standard",32,"0.009","-0.149"
