id,minute,Column,Row,duration,Right_id,Right_minute,Shot Taker,possession_team,shot_body_part,shot_deflected,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,team,Location X,Location Y,Shot End Location X,Shot End Location Y,Right_Right_id,visible_area,match_id,teammate,actor,keeper,Player Location X,Player Location Y
42a6f141-e4a6-4425-b81a-d79729b5cf6b,91,3,0,0.045529,42a6f141-e4a6-4425-b81a-d79729b5cf6b,91,Ona Batlle Pascual,"Spain Women's",Right Foot,True,"[{'location': [102.8, 47.6], 'player': {'id': 222682, 'name': 'Salma Paralluelo Ayingono'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.2, 39.9], 'player': {'id': 10143, 'name': 'Alexia Putellas Segura'}, 'position':",63d5f305-4976-42e6-86ad-d68e0fc71945,Saved,0.03439299,Normal,Open Play,"Spain Women's",108.8,54.2,116.8,45.6,42a6f141-e4a6-4425-b81a-d79729b5cf6b,"[108.85052946346, 80.0, 88.780360505194, 17.9005727410891, 102.269115292055, 11.3953452549993, 120.0, 38.1739003744989, 120.0, 80.0, 108.85052946346, 80.0]",3906390,False,False,True,115.73361249473844," 45.19412937681081"
4d11233b-219f-4526-977f-2247792f6ff7,15,0,1,0.910768,4d11233b-219f-4526-977f-2247792f6ff7,15,Lauren Hemp,"England Women's",Left Foot,,"[{'location': [100.1, 38.6], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 42.1], 'player': {'id': 50151, 'name': 'Alba María Redondo Fe",2e7ab182-20f3-4e2f-98a6-4d2bba6d6383,Post,0.11897644,Normal,Open Play,"England Women's",104,35.4,120,37.5,4d11233b-219f-4526-977f-2247792f6ff7,"[112.035741283177, 80.0, 90.2428910435435, 16.0166462037402, 103.84937277722, 9.27239065106478, 120.0, 32.3933986340704, 120.0, 80.0, 112.035741283177, 80.0]",3906390,False,False,False,99.75032356316443," 40.38676787312269"
4d11233b-219f-4526-977f-2247792f6ff7,15,0,1,0.910768,4d11233b-219f-4526-977f-2247792f6ff7,15,Lauren Hemp,"England Women's",Left Foot,,"[{'location': [100.1, 38.6], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 42.1], 'player': {'id': 50151, 'name': 'Alba María Redondo Fe",2e7ab182-20f3-4e2f-98a6-4d2bba6d6383,Post,0.11897644,Normal,Open Play,"England Women's",104,35.4,120,37.5,4d11233b-219f-4526-977f-2247792f6ff7,"[112.035741283177, 80.0, 90.2428910435435, 16.0166462037402, 103.84937277722, 9.27239065106478, 120.0, 32.3933986340704, 120.0, 80.0, 112.035741283177, 80.0]",3906390,False,False,False,101.35066155959534," 43.57077740148026"
4d11233b-219f-4526-977f-2247792f6ff7,15,0,1,0.910768,4d11233b-219f-4526-977f-2247792f6ff7,15,Lauren Hemp,"England Women's",Left Foot,,"[{'location': [100.1, 38.6], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 42.1], 'player': {'id': 50151, 'name': 'Alba María Redondo Fe",2e7ab182-20f3-4e2f-98a6-4d2bba6d6383,Post,0.11897644,Normal,Open Play,"England Women's",104,35.4,120,37.5,4d11233b-219f-4526-977f-2247792f6ff7,"[112.035741283177, 80.0, 90.2428910435435, 16.0166462037402, 103.84937277722, 9.27239065106478, 120.0, 32.3933986340704, 120.0, 80.0, 112.035741283177, 80.0]",3906390,True,True,False,104.0," 35.400001525878906"
4d11233b-219f-4526-977f-2247792f6ff7,15,0,1,0.910768,4d11233b-219f-4526-977f-2247792f6ff7,15,Lauren Hemp,"England Women's",Left Foot,,"[{'location': [100.1, 38.6], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 42.1], 'player': {'id': 50151, 'name': 'Alba María Redondo Fe",2e7ab182-20f3-4e2f-98a6-4d2bba6d6383,Post,0.11897644,Normal,Open Play,"England Women's",104,35.4,120,37.5,4d11233b-219f-4526-977f-2247792f6ff7,"[112.035741283177, 80.0, 90.2428910435435, 16.0166462037402, 103.84937277722, 9.27239065106478, 120.0, 32.3933986340704, 120.0, 80.0, 112.035741283177, 80.0]",3906390,False,False,False,104.73200770958796," 36.344904088965414"
4d11233b-219f-4526-977f-2247792f6ff7,15,0,1,0.910768,4d11233b-219f-4526-977f-2247792f6ff7,15,Lauren Hemp,"England Women's",Left Foot,,"[{'location': [100.1, 38.6], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 42.1], 'player': {'id': 50151, 'name': 'Alba María Redondo Fe",2e7ab182-20f3-4e2f-98a6-4d2bba6d6383,Post,0.11897644,Normal,Open Play,"England Women's",104,35.4,120,37.5,4d11233b-219f-4526-977f-2247792f6ff7,"[112.035741283177, 80.0, 90.2428910435435, 16.0166462037402, 103.84937277722, 9.27239065106478, 120.0, 32.3933986340704, 120.0, 80.0, 112.035741283177, 80.0]",3906390,True,False,False,106.51941978191748," 54.28818377824116"
4d11233b-219f-4526-977f-2247792f6ff7,15,0,1,0.910768,4d11233b-219f-4526-977f-2247792f6ff7,15,Lauren Hemp,"England Women's",Left Foot,,"[{'location': [100.1, 38.6], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 42.1], 'player': {'id': 50151, 'name': 'Alba María Redondo Fe",2e7ab182-20f3-4e2f-98a6-4d2bba6d6383,Post,0.11897644,Normal,Open Play,"England Women's",104,35.4,120,37.5,4d11233b-219f-4526-977f-2247792f6ff7,"[112.035741283177, 80.0, 90.2428910435435, 16.0166462037402, 103.84937277722, 9.27239065106478, 120.0, 32.3933986340704, 120.0, 80.0, 112.035741283177, 80.0]",3906390,True,False,False,106.76756669071908," 45.00662909599683"
4d11233b-219f-4526-977f-2247792f6ff7,15,0,1,0.910768,4d11233b-219f-4526-977f-2247792f6ff7,15,Lauren Hemp,"England Women's",Left Foot,,"[{'location': [100.1, 38.6], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 42.1], 'player': {'id': 50151, 'name': 'Alba María Redondo Fe",2e7ab182-20f3-4e2f-98a6-4d2bba6d6383,Post,0.11897644,Normal,Open Play,"England Women's",104,35.4,120,37.5,4d11233b-219f-4526-977f-2247792f6ff7,"[112.035741283177, 80.0, 90.2428910435435, 16.0166462037402, 103.84937277722, 9.27239065106478, 120.0, 32.3933986340704, 120.0, 80.0, 112.035741283177, 80.0]",3906390,True,False,False,107.11826870796386," 29.52512036104865"
4d11233b-219f-4526-977f-2247792f6ff7,15,0,1,0.910768,4d11233b-219f-4526-977f-2247792f6ff7,15,Lauren Hemp,"England Women's",Left Foot,,"[{'location': [100.1, 38.6], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 42.1], 'player': {'id': 50151, 'name': 'Alba María Redondo Fe",2e7ab182-20f3-4e2f-98a6-4d2bba6d6383,Post,0.11897644,Normal,Open Play,"England Women's",104,35.4,120,37.5,4d11233b-219f-4526-977f-2247792f6ff7,"[112.035741283177, 80.0, 90.2428910435435, 16.0166462037402, 103.84937277722, 9.27239065106478, 120.0, 32.3933986340704, 120.0, 80.0, 112.035741283177, 80.0]",3906390,False,False,False,107.38739229712301," 58.74909775316575"
4d11233b-219f-4526-977f-2247792f6ff7,15,0,1,0.910768,4d11233b-219f-4526-977f-2247792f6ff7,15,Lauren Hemp,"England Women's",Left Foot,,"[{'location': [100.1, 38.6], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 42.1], 'player': {'id': 50151, 'name': 'Alba María Redondo Fe",2e7ab182-20f3-4e2f-98a6-4d2bba6d6383,Post,0.11897644,Normal,Open Play,"England Women's",104,35.4,120,37.5,4d11233b-219f-4526-977f-2247792f6ff7,"[112.035741283177, 80.0, 90.2428910435435, 16.0166462037402, 103.84937277722, 9.27239065106478, 120.0, 32.3933986340704, 120.0, 80.0, 112.035741283177, 80.0]",3906390,False,False,False,107.83648978114705," 31.740099644683752"
