event_use,order ,event_id,event_type,result,success,period_id,timestamp,end_timestamp,ball_state,ball_owning_team,team_id,player_id,coordinates_x,coordinates_y,end_coordinates_x,end_coordinates_y,receiver_player_id,set_piece_type,body_part_type,pass_type,card_type
,,8059d369-09d9-4d24-9ba6-6575994f8c4b,GENERIC:Goal Keeper,,,1,2574.921,,alive,1214,1214,5100,0.85,39.55,,,,,,,
,,a67945eb-34c5-4874-bab5-c59e3dcbcbf7,PASS,COMPLETE,TRUE,1,2580.557,2582.228329,alive,1214,1214,5100,14.15,36.25,41.55,9.95,5088,,KEEPER_ARM,HAND_PASS,
,,b2b5c079-3b4e-4f40-95cd-9d3a8c7f4e8e,GENERIC:Ball Receipt*,,,1,2582.228,,alive,1214,1214,5088,41.55,9.95,,,,,,,
,,62d41446-bcb3-4317-871b-c83bf9977e87,CARRY,COMPLETE,TRUE,1,2582.228,2586.614371,alive,1214,1214,5088,41.55,9.95,63.45,7.95,,,,,
,,19736ab1-aac9-45f4-bca0-b8c05c24f0f6,PASS,COMPLETE,TRUE,1,2586.615,2587.2319,alive,1214,1214,5088,63.45,7.95,67.25,15.35,5087,,RIGHT_FOOT,,
,,a966340d-baea-4820-9048-ceabb7706707,GENERIC:Ball Receipt*,,,1,2587.232,,alive,1214,1214,5087,67.25,15.35,,,,,,,
,,1fb5cdd2-b943-4786-97e7-7e93bd813b4a,CARRY,COMPLETE,TRUE,1,2587.232,2589.126,alive,1214,1214,5087,67.25,15.35,70.85,14.55,,,,,
,,a16f40fd-d975-4a67-8a54-2d8bd82462cf,GENERIC:Pressure,,,1,2588.147,,alive,1214,851,15623,51.45,65.75,,,,,,,
,,68c067d5-d28f-4d80-a5f1-7b76b98f362f,PASS,COMPLETE,TRUE,1,2589.126,2590.1579,alive,1214,1214,5087,70.85,14.55,80.55,4.45,8298,,RIGHT_FOOT,,
,,53963be5-3389-479f-b7d5-6b55cfcb8ba4,GENERIC:Ball Receipt*,,,1,2590.158,,alive,1214,1214,8298,80.55,4.45,,,,,,,
,,27b20e22-9b11-4c3b-8702-cd828d09c200,CARRY,COMPLETE,TRUE,1,2590.158,2593.8526,alive,1214,1214,8298,80.55,4.45,83.95,5.15,,,,,
,,09d39561-b0a0-4e4f-b617-b1cc143da7ef,PASS,COMPLETE,TRUE,1,2593.852,2594.497418,alive,1214,1214,8298,83.95,5.15,96.95,5.75,5088,,RIGHT_FOOT,,
,,ff85777c-5fca-4c67-92a2-4edc6f55cbbf,GENERIC:Ball Receipt*,,,1,2594.498,,alive,1214,1214,5088,96.95,5.75,,,,,,,
,,3e95ce29-8ef6-4980-b367-ca4a6ab681fe,CARRY,COMPLETE,TRUE,1,2594.498,2595.902877,alive,1214,1214,5088,96.95,5.75,97.95,6.85,,,,,
,,446ea1a2-9e2e-4ea9-ba30-2ca123ca6cce,GENERIC:Pressure,,,1,2595.553,,alive,1214,851,10654,22.95,71.65,,,,,,,
,,fec96a12-3ff4-4564-9d92-1a2029dc8173,PASS,INCOMPLETE,FALSE,1,2595.902,2596.382343,alive,1214,1214,5088,97.95,6.85,98.05,9.55,,,RIGHT_FOOT,,
,,1b52a301-4eb3-4a03-8584-94f29f0381ae,GENERIC:Ball Receipt*,,,1,2596.383,,alive,1214,1214,8298,100.85,11.55,,,,,,,
,,1e4d823e-0f47-4ac4-bfdb-ccf043b1fff3,GENERIC:Block,,,1,2596.383,,alive,1214,851,10654,22.85,71.35,,,,,,,
,,89d3901a-c688-4cf7-b6c4-2abda2ed00e4,GENERIC:Pressure,,,1,2597.219,,alive,1214,851,10666,29.55,79.95,,,,,,,
,,e5c146e1-c8ba-45df-863c-2c9d5eb06e6c,RECOVERY,,,1,2597.45,,alive,1214,1214,5088,89.45,1.25,,,,,,,
,,66feb427-e799-496f-b21a-5ac7a3d25dab,CARRY,COMPLETE,TRUE,1,2597.45,2599.6416,alive,1214,1214,5088,89.45,1.25,86.55,2.05,,,,,
,,68d2c32b-bcc3-4483-a331-34ac321eb0ce,PASS,INCOMPLETE,FALSE,1,2599.641,2601.2738,alive,1214,1214,5088,86.55,2.05,75.95,13.75,,,LEFT_FOOT,,
,,93ba23fc-c227-4f91-bf57-c0f5238cecb4,GENERIC:Ball Receipt*,,,1,2601.274,,alive,1214,1214,5087,77.65,8.85,,,,,,,
,,31c5b575-61bb-4ead-87d6-ab5d114015a1,PASS,COMPLETE,TRUE,1,2601.274,2603.7983,alive,1214,851,15623,44.95,67.15,58.15,76.45,10666,,RIGHT_FOOT,,
,,937e0aa7-ea34-412b-89ff-930f046cb9c0,GENERIC:Ball Receipt*,,,1,2603.799,,alive,1214,851,10666,58.15,76.45,,,,,,,
,,633cc305-183d-4a1d-becc-645e127f3892,CARRY,COMPLETE,TRUE,1,2603.799,2608.6634,alive,1214,851,10666,58.15,76.45,96.95,75.15,,,,,
,,213eec7e-ff49-42ca-a5db-2e4f569097c3,PASS,OUT,FALSE,1,2608.663,2611.502415,alive,1214,851,10666,96.95,75.15,120.35,24.05,,,RIGHT_FOOT,LONG_BALL,
,,213eec7e-ff49-42ca-a5db-2e4f569097c3,BALL_OUT,,,1,2608.663,,dead,1214,851,10666,120.35,24.05,,,,,,,
,,55c7d7c7-954f-4c27-9a48-3d5a1280651b,PASS,COMPLETE,TRUE,1,2632.764,2635.7496,alive,1214,1214,5100,5.95,43.95,57.35,10.55,5087,GOAL_KICK,RIGHT_FOOT,LONG_BALL,
,,a8b21dfd-d51b-46b1-892a-fdbf21481851,GENERIC:Ball Receipt*,,,1,2635.75,,alive,1214,1214,5087,57.35,10.55,,,,,,,
,,a672aeb9-b5fd-4eab-9285-622cb087f393,PASS,INCOMPLETE,FALSE,1,2635.79,2637.0443,alive,1214,1214,5087,57.35,10.55,73.25,17.55,,,HEAD,HEAD_PASS,
,,f86153e0-b4a7-4bbe-b0eb-de26037dbd07,GENERIC:Ball Receipt*,,,1,2637.044,,alive,1214,1214,5085,70.65,18.15,,,,,,,
,,bddc2bc4-58dc-48ef-ad5d-0ff4e121cbb8,PASS,COMPLETE,TRUE,1,2637.044,2641.4028,alive,851,851,10652,47.65,63.35,23.55,57.15,10646,,HEAD,HEAD_PASS,
,,f66fbcff-fc64-4f38-8b87-f3357e6c03dd,GENERIC:Pressure,,,1,2640.092,,alive,851,1214,8298,86.95,22.55,,,,,,,
,,c660e4c8-9ba4-4aa9-bef3-68b3386cf02f,GENERIC:Ball Receipt*,,,1,2641.403,,alive,851,851,10646,23.55,57.15,,,,,,,
,,8ef0ef89-3d46-4e61-a894-5385b34e8e21,PASS,INCOMPLETE,FALSE,1,2641.403,2644.6442,alive,851,851,10646,23.25,58.85,79.15,56.85,,,RIGHT_FOOT,LONG_BALL,
,,a668efa7-4f72-4d4b-9fd9-0ec6db8dc791,GENERIC:Clearance,,,1,2644.644,,alive,851,1214,5030,41.75,24.05,,,,,,,
,,b6eb515f-5e66-4993-a26e-9c3fa7d863fd,FOUL_COMMITTED,,,1,2646.605,,alive,851,1214,5085,45.15,25.85,,,,,,,
,,b5f5303b-34f8-4dd8-adb3-25f5f60e7100,GENERIC:Foul Won,,,1,2646.605,,alive,851,851,10654,75.75,55.05,,,,,,,
,,8f128fd0-0673-4197-ad41-b30b9084ae19,GENERIC:Injury Stoppage,,,1,2672.181,,alive,851,851,10654,,,,,,,,,
,,1a9556cf-b65d-40c1-91b6-244c8293022a,PASS,COMPLETE,TRUE,1,2714.353,2717.282666,alive,851,851,10645,84.55,52.05,92.25,30.95,10649,FREE_KICK,RIGHT_FOOT,HIGH_PASS,
,,6a4b6c6e-5b4a-4a17-a1fa-929aa7128463,GENERIC:Ball Receipt*,,,1,2717.282,,alive,851,851,10649,92.25,30.95,,,,,,,
,,4de50d2c-6e38-4f3f-99c9-49a40eeb6b00,GENERIC:Injury Stoppage,,,1,2717.517,,alive,851,851,10656,,,,,,,,,
,,a9ac7d6d-3cf8-44d3-ba02-b61153cf41cd,GENERIC:Injury Stoppage,,,1,2718.319,,alive,851,1214,5021,,,,,,,,,
,,f98fa89f-165c-4011-b35c-01f6453cd43e,GENERIC:Referee Ball-Drop,,,1,2835.734,,alive,1214,1214,,14.15,71.55,,,,,,,
,,1538f5bc-a2ab-416f-9e5a-51c3183f7dbd,RECOVERY,,,1,2837.266,,alive,1214,1214,5013,19.35,74.35,,,,,,,
,,8cdb69e6-f505-4313-af17-bd6f3dc4aad9,CARRY,COMPLETE,TRUE,1,2837.266,2843.584093,alive,1214,1214,5013,19.35,74.35,27.65,71.55,,,,,
,,ff6c1b15-be9b-43a9-8d68-e849ca16e363,GENERIC:Referee Ball-Drop,,,1,2840.804,,alive,851,851,,93.45,9.35,,,,,,,
,,63d4b2bc-45d6-41d4-96df-80041830a78f,PASS,COMPLETE,TRUE,1,2843.584,2845.0222,alive,851,1214,5013,27.65,71.55,45.35,67.35,5085,,RIGHT_FOOT,,
,,fae6045d-7fc8-4d36-a164-a22cfc7fd011,GENERIC:Ball Receipt*,,,1,2845.022,,alive,851,1214,5085,45.35,67.35,,,,,,,
,,b3646539-0527-494b-b6e1-36673cdbc8f1,CARRY,COMPLETE,TRUE,1,2845.022,2845.9333,alive,851,1214,5085,45.35,67.35,41.05,68.75,,,,,
,,f22c2bd4-11a2-4e5a-aa1e-cb3273e3c11e,GENERIC:Pressure,,,1,2845.544,,alive,851,851,10666,77.95,12.75,,,,,,,
,,9aa6149b-72ab-4eb1-83cc-cb5a50fc008c,PASS,INCOMPLETE,FALSE,1,2845.933,2846.2581,alive,851,1214,5085,41.05,68.75,43.15,65.35,,,LEFT_FOOT,,
,,19b10772-4a98-42c0-aeb3-ed900c51b540,GENERIC:Block,,,1,2846.258,,alive,851,851,10645,77.75,15.55,,,,,,,
,,c01ec3bd-6279-493a-876e-1dc476d9e9be,RECOVERY,,,1,2847.832,,alive,851,851,10656,82.75,17.15,,,,,,,
,,497a0c88-8148-4e34-98c4-094b90801a19,CARRY,COMPLETE,TRUE,1,2847.832,2847.9979,alive,851,851,10656,82.75,17.15,83.25,16.15,,,,,
,,7d061ae8-9ec7-4a8c-a924-3449993dc522,PASS,COMPLETE,TRUE,1,2847.998,2848.508,alive,851,851,10656,83.25,16.15,79.75,18.15,15623,,RIGHT_FOOT,,
,,3ec3a294-9ef5-4414-aaee-4dac3f29d618,GENERIC:Ball Receipt*,,,1,2848.508,,alive,851,851,15623,79.75,18.15,,,,,,,
,,34a9bce4-5411-4568-944c-167cd223c47a,CARRY,COMPLETE,TRUE,1,2848.508,2854.325,alive,851,851,15623,79.75,18.15,118.45,23.15,,,,,
,,96ab0ea0-7288-4ab8-9f7e-01b45bc916ef,GENERIC:Pressure,,,1,2853.012,,alive,851,1214,5081,8.95,53.95,,,,,,,
,,8555904d-9fb6-48b1-99aa-0cbaddb2367e,PASS,INCOMPLETE,FALSE,1,2854.325,2855.1966,alive,851,851,15623,118.45,23.15,113.15,38.25,,,LEFT_FOOT,CROSS,
,,14cec348-e902-4fa3-9762-b4704f81cbf5,GENERIC:Ball Receipt*,,,1,2855.196,,alive,851,851,10658,113.15,43.35,,,,,,,
,,927cb4c2-1ed7-4248-90cc-dc3f9dca8574,GENERIC:Clearance,,,1,2855.196,,alive,851,1214,5030,7.75,42.65,,,,,,,
,,ba4fe822-e7da-4eb4-a032-409bb3136a7b,GENERIC:Clearance,,,1,2856.678,,alive,851,1214,5087,13.65,44.65,,,,,,,
,,0da76728-ff4e-481e-9605-9aa7b2bd275f,RECOVERY,,,1,2858.548,,alive,851,851,10645,91.65,38.55,,,,,,,
,,90b25488-d0e2-4e0c-90e5-6c9f5112d162,CARRY,COMPLETE,TRUE,1,2858.548,2860.664733,alive,851,851,10645,91.65,38.55,91.55,36.95,,,,,
,,4070b046-fb14-470f-99a9-24b25bbb5d18,SHOT,BLOCKED,FALSE,1,2860.665,,alive,851,851,10645,91.55,36.95,,,,,RIGHT_FOOT,,
,,db7ace52-4380-44e1-b946-e7511e270b9e,GENERIC:Block,,,1,2860.753,,alive,851,1214,5087,25.95,42.55,,,,,,,
,,fcda08cd-a728-4415-9527-7bc001e509f9,GENERIC:Goal Keeper,,,1,2860.828,,alive,851,1214,5100,0.85,39.65,,,,,,,
,,a5c220a7-6a20-45fa-a2ef-f011b3a8116e,PASS,INCOMPLETE,FALSE,1,2895.655,2897.2069,alive,851,851,15623,119.95,0.95,117.75,38.55,,CORNER_KICK,RIGHT_FOOT,LONG_BALL,
,,4680aeeb-ac2f-4074-a439-64e25dd8b230,GENERIC:Clearance,,,1,2897.207,,alive,851,1214,6811,3.15,42.35,,,,,,,
,,f26832c9-5f32-4f4d-9a8f-1183a9bd868d,GENERIC:Pressure,,,1,2898.74,,alive,851,851,10647,120.35,24.05,,,,,,,
,,0071aea3-0ae2-48a8-9df2-addb2dc2de81,RECOVERY,,,1,2899.529,,alive,851,1214,5021,0.55,56.85,,,,,,,
,,693434a8-dfe3-4502-adfd-f9aa1d93d8aa,CARRY,COMPLETE,TRUE,1,2899.529,2900.2203,alive,851,1214,5021,0.55,56.85,2.75,54.35,,,,,
,,0226e736-ccbc-4ab7-9174-25b8c02eceb2,TAKE_ON,INCOMPLETE,FALSE,1,2900.221,,alive,851,1214,5021,2.75,54.35,,,,,,,
,,3a75752f-dea1-4b58-b958-fdba7b3a844a,GENERIC:Duel,,,1,2900.221,,alive,851,851,10647,118.15,26.55,,,,,,,
,,ab6296d4-0cac-4b11-96e6-febb10f0f1c4,CARRY,COMPLETE,TRUE,1,2900.221,2901.3494,alive,851,851,10647,118.15,26.55,118.15,26.55,,,,,
,,3908002a-e6d8-4040-b593-63c5b4144398,PASS,INCOMPLETE,FALSE,1,2901.349,2901.6131,alive,851,851,10647,118.15,26.55,114.15,29.35,,,RIGHT_FOOT,,
,,ff915a6f-8d05-49ec-ba4f-79056449659b,GENERIC:Block,,,1,2901.613,,alive,851,1214,5081,6.75,51.55,,,,,,,
,,eb939509-d687-4a5d-a1f6-f5efb9d30e34,RECOVERY,,,1,2902.214,,alive,851,851,10647,116.95,27.55,,,,,,,
,,957454b3-8224-4c17-aa34-ece73d79a224,CARRY,COMPLETE,TRUE,1,2902.214,2902.3917,alive,851,851,10647,116.95,27.55,116.95,27.55,,,,,
,,1d73c96d-1382-432e-81ae-2a7d376cf5f1,PASS,INCOMPLETE,FALSE,1,2902.391,2903.697,alive,851,851,10647,116.95,27.55,117.75,42.05,,,RIGHT_FOOT,HIGH_PASS,
,,08c4b902-ac58-43eb-a412-6f8c3feecae9,GENERIC:Clearance,,,1,2903.697,,alive,851,1214,5087,3.15,38.85,,,,,,,
,,13e02bc3-ccd4-48f8-91b1-61d749ce6bde,PASS,INCOMPLETE,FALSE,1,2905.246,2906.4604,alive,851,851,10654,101.85,36.85,114.55,39.05,,,HEAD,HEAD_PASS,
,,5e37471b-89a5-4a7f-80ff-f4e4fcab951c,GENERIC:Clearance,,,1,2906.46,,alive,851,1214,6811,6.35,41.85,,,,,,,
,,67fc9214-7518-4c7d-b32a-65bf903e42ef,RECOVERY,,,1,2908.428,,alive,851,1214,4949,21.45,50.55,,,,,,,
,,903b4842-a740-4d4b-9882-f4e88bfaf8b8,CARRY,COMPLETE,TRUE,1,2908.428,2909.1035,alive,851,1214,4949,21.45,50.55,20.85,52.75,,,,,
,,32330aae-8729-43cf-a27e-9ec5aecd63dd,GENERIC:Dribbled Past,,,1,2909.104,,alive,851,851,10647,100.05,28.15,,,,,,,
,,bbee336c-13b3-4eb0-8c6f-ee5d3aa490f5,TAKE_ON,COMPLETE,TRUE,1,2909.104,,alive,851,1214,4949,20.85,52.75,,,,,,,
,,d8b42d3c-1f03-464a-8091-2f22e01be2ef,CARRY,COMPLETE,TRUE,1,2909.104,2909.5847,alive,851,1214,4949,20.85,52.75,20.05,52.65,,,,,
,,27f44fcb-dffe-49e4-8508-602b60ad1507,GENERIC:Pressure,,,1,2909.194,,alive,851,851,10647,99.65,27.95,,,,,,,
,,967be255-8c37-4fa4-abad-39284cb0d218,PASS,OUT,FALSE,1,2909.585,2912.532065,alive,851,1214,4949,20.05,52.65,39.65,79.85,,,RIGHT_FOOT,HIGH_PASS,
,,967be255-8c37-4fa4-abad-39284cb0d218,BALL_OUT,,,1,2909.585,,dead,851,1214,4949,39.65,79.85,,,,,,,
,,ad5ca4fa-f0d7-4bea-bc54-00f6a11c7d5b,PASS,COMPLETE,TRUE,1,2920.783,2922.8639,alive,851,851,10645,77.05,0.95,56.05,16.95,10666,THROW_IN,,,
,,7909bcf6-0c0f-44a8-ae4a-8c828f6626e7,GENERIC:Ball Receipt*,,,1,2922.864,,alive,851,851,10666,56.05,16.95,,,,,,,
,,306f384b-1df3-4071-a894-b89c73ad701a,CARRY,COMPLETE,TRUE,1,2922.864,2923.7336,alive,851,851,10666,56.05,16.95,54.85,15.45,,,,,
,,a1720159-b9fb-4c42-ad47-be1ac227c9fa,PASS,COMPLETE,TRUE,1,2923.733,2925.959,alive,851,851,10666,54.85,15.45,48.45,29.15,10647,,RIGHT_FOOT,,
,,0e8f0bc3-15c0-41fe-bbff-bd2106b730e2,GENERIC:Ball Receipt*,,,1,0.376,,alive,851,851,10647,48.45,29.15,,,,,,,
,,08e911df-e0e0-41ad-8cde-c448de6d4f00,GENERIC:Half End,,,1,2928.53,,alive,851,1214,,,,,,,,,,
,,58863199-202b-4131-98cf-b5b4b43e7fdf,GENERIC:Half End,,,1,2928.53,,alive,851,851,,,,,,,,,,
,,65238600-b7c4-4374-b05a-2607a3be3ae9,GENERIC:Half Start,,,2,0,,alive,851,851,,,,,,,,,,
,,aa44ac51-9e71-42d4-82eb-7cf7aaa71785,GENERIC:Half Start,,,2,0,,alive,851,1214,,,,,,,,,,
,,8b17fc7e-9a6f-4d5e-8d76-65f063d50429,SUBSTITUTION,,,2,0,,alive,851,1214,5021,,,,,,,,,
,,c28a6a1e-0a51-4aa0-9a11-3c525d6da993,PASS,COMPLETE,TRUE,2,0.376,2.255603,alive,851,851,15623,59.95,39.95,48.85,40.45,10645,KICK_OFF,RIGHT_FOOT,,
,,e2c5c55e-1e89-4da2-b925-00b6bb3a6c61,GENERIC:Ball Receipt*,,,2,2.256,,alive,851,851,10645,48.85,40.45,,,,,,,
,,65e18d35-65e5-48c8-b9f8-ad9418715278,CARRY,COMPLETE,TRUE,2,2.256,2.295997,alive,851,851,10645,48.85,40.45,48.65,40.65,,,,,
,,7fdf7115-3ab3-4e68-9254-d3bd2bd3c5ba,PASS,INCOMPLETE,FALSE,2,2.296,4.7852,alive,851,851,10645,48.65,40.65,96.95,30.15,,,RIGHT_FOOT,LONG_BALL,
,,b6b49d3f-1468-4c83-ab93-86ba4e926eb0,PASS,COMPLETE,TRUE,2,4.785,5.953527,alive,1214,1214,5081,23.95,50.75,24.85,34.35,5030,,HEAD,HEAD_PASS,
,,4c14926c-cb11-4e99-92ff-126731642620,GENERIC:Ball Receipt*,,,2,5.953,,alive,1214,1214,5030,24.85,34.35,,,,,,,
,,f929374a-aba3-4689-a725-c008e2baa7ad,CARRY,COMPLETE,TRUE,2,5.953,7.375073,alive,1214,1214,5030,24.85,34.35,23.95,33.95,,,,,
,,9c8316da-7dba-4cca-a95a-ab1685ac28e8,GENERIC:Pressure,,,2,6.556,,alive,1214,851,10658,93.45,48.65,,,,,,,
,,f502e358-1ad7-4d44-a43e-aa2b85b6125d,PASS,COMPLETE,TRUE,2,7.376,8.1981,alive,1214,1214,5030,23.95,33.95,38.15,36.25,5087,,RIGHT_FOOT,,
,,d7a0dd11-959e-4077-9de3-65b10caeb3f7,GENERIC:Ball Receipt*,,,2,8.198,,alive,1214,1214,5087,38.15,36.25,,,,,,,
,,bcb47056-0bf2-4a79-930d-919b6f14a761,CARRY,COMPLETE,TRUE,2,8.198,8.2359,alive,1214,1214,5087,38.15,36.25,38.15,36.25,,,,,
,,aa05c943-3b7a-4a08-a396-d655c91deff5,PASS,COMPLETE,TRUE,2,8.236,9.222699,alive,1214,1214,5087,38.15,36.25,32.35,20.65,5088,,LEFT_FOOT,,
,,6ba86fe1-3273-4a08-8cc0-22e7bdc7cfb6,GENERIC:Ball Receipt*,,,2,9.222,,alive,1214,1214,5088,32.35,20.65,,,,,,,
,,d3e32b62-5e83-4381-81ad-95314bb488e8,CARRY,COMPLETE,TRUE,2,9.222,10.572701,alive,1214,1214,5088,32.35,20.65,34.45,19.85,,,,,
,,ff326301-dc3b-472c-af39-77a6f5866fe4,GENERIC:Pressure,,,2,9.848,,alive,1214,851,10654,83.95,58.45,,,,,,,
,,c5e6b8ed-d405-4eab-a30c-f205e6f801f5,PASS,COMPLETE,TRUE,2,10.573,11.7188,alive,1214,1214,5088,34.45,19.85,54.55,18.75,8298,,RIGHT_FOOT,,
,,433393a6-1149-427d-ad1d-f8053d9f0bfa,GENERIC:Pressure,,,2,11.295,,alive,1214,851,10657,64.25,62.15,,,,,,,
,,30e75fca-111d-4aa0-b6da-9a92cf38f374,GENERIC:Ball Receipt*,,,2,11.719,,alive,1214,1214,8298,54.55,18.75,,,,,,,
,,bc07b07c-6c93-49ad-a798-dddeac6e4501,CARRY,COMPLETE,TRUE,2,11.719,13.846,alive,1214,1214,8298,54.55,18.75,50.75,5.15,,,,,
,,9d27efba-b51c-467d-82d6-20dda1dd07b4,PASS,INCOMPLETE,FALSE,2,13.846,17.2096,alive,1214,1214,8298,50.75,5.15,90.45,16.35,,,LEFT_FOOT,LONG_BALL,
,,8ced0cff-d993-4cd9-800f-c316edd3ebe3,GENERIC:Ball Receipt*,,,2,17.209,,alive,1214,1214,5085,90.05,18.75,,,,,,,
,,02bc3342-0596-48d8-ab8a-9e8b802d91f6,GENERIC:Interception,,,2,17.209,,alive,1214,851,10652,30.45,64.55,,,,,,,
,,417f630c-89e9-4d37-a275-3f37559182a2,RECOVERY,,,2,20.051,,alive,1214,1214,5085,110.55,7.05,,,,,,,
,,6758234a-2316-4b95-8a8b-4a1f6f568618,CARRY,COMPLETE,TRUE,2,20.051,22.095275,alive,1214,1214,5085,110.55,7.05,116.15,12.15,,,,,
,,815e3b34-24b4-4c5a-83cd-55becc500a2e,TAKE_ON,INCOMPLETE,FALSE,2,22.095,,alive,1214,1214,5085,116.15,12.15,,,,,,,
,,db88da90-3d5a-406c-9b6f-9885affe139a,GENERIC:Duel,,,2,22.095,,alive,1214,851,10652,4.75,68.75,,,,,,,
,,bac6c1f3-aea3-4730-b040-9a41e0e25e96,PASS,COMPLETE,TRUE,2,48.931,50.0808,alive,1214,1214,8298,119.95,0.95,117.15,33.65,6811,CORNER_KICK,RIGHT_FOOT,HIGH_PASS,
,,2eadf1da-4dbf-44d8-a524-47af853e8c04,GENERIC:Ball Receipt*,,,2,50.08,,alive,1214,1214,6811,117.15,33.65,,,,,,,
,,6188d295-aa13-4ac2-9b54-3c0e79e6700d,GENERIC:Duel,,,2,50.12,,alive,1214,851,10657,3.25,46.35,,,,,,,
,,792fdbfa-6c84-480a-8138-aadcdc9d27d1,SHOT,OFF_TARGET,FALSE,2,50.12,,alive,1214,1214,6811,116.75,33.65,,,,,HEAD,,
,,489f46ce-c164-4467-950c-c73940d2771e,GENERIC:Goal Keeper,,,2,50.507,,alive,1214,851,10646,0.75,39.25,,,,,,,
,,4cbb0745-4a71-43df-bd48-c04bffa68051,PASS,INCOMPLETE,FALSE,2,77.143,79.8844,alive,851,851,10646,5.95,35.95,54.95,17.55,,GOAL_KICK,RIGHT_FOOT,LONG_BALL,
,,a9e3f866-25bc-4622-814e-1896d54d54e4,PASS,INCOMPLETE,FALSE,2,79.884,83.3097,alive,851,1214,4949,65.95,63.35,97.45,63.35,,,HEAD,HEAD_PASS,
,,41d22f79-29d5-4661-aee9-9598e211bdcd,GENERIC:Ball Receipt*,,,2,83.31,,alive,851,1214,5085,92.35,62.85,,,,,,,
,,95be8142-5df0-48ad-9f9c-d43b67364a9f,GENERIC:Clearance,,,2,83.31,,alive,851,851,10647,23.45,17.55,,,,,,,
,,ec322fe5-73e7-469f-b06d-205521f55bd9,PASS,COMPLETE,TRUE,2,92.833,94.7326,alive,1214,1214,5013,95.65,79.95,79.55,76.65,5089,THROW_IN,,,
,,842a82d7-80eb-4b65-8810-895a062cc144,GENERIC:Ball Receipt*,,,2,94.733,,alive,1214,1214,5089,79.55,76.65,,,,,,,
,,80b3f563-c986-478b-8b89-e77d7afe1839,CARRY,COMPLETE,TRUE,2,94.733,96.808,alive,1214,1214,5089,79.55,76.65,75.75,75.05,,,,,
,,93cfa545-4384-4eed-ad00-6f58273f5b25,PASS,COMPLETE,TRUE,2,96.808,98.5904,alive,1214,1214,5089,75.75,75.05,64.05,44.45,5030,,RIGHT_FOOT,,
,,63c565ea-9f9b-4506-b59b-99ce4c4b9430,GENERIC:Ball Receipt*,,,2,98.59,,alive,1214,1214,5030,64.05,44.45,,,,,,,
,,f1545076-c970-49b2-af2a-1ac234b9f7d7,CARRY,COMPLETE,TRUE,2,98.59,99.1238,alive,1214,1214,5030,64.05,44.45,64.05,44.45,,,,,
,,a273abd9-0075-428e-9612-a41df8922dbd,PASS,COMPLETE,TRUE,2,99.124,100.4186,alive,1214,1214,5030,64.05,44.45,54.95,55.45,5081,,LEFT_FOOT,,
,,43b44f1c-3e1e-4125-ba07-49f908365b61,GENERIC:Ball Receipt*,,,2,100.419,,alive,1214,1214,5081,54.95,55.45,,,,,,,
,,33e26028-cc4b-4b84-b5d1-c083029409a7,CARRY,COMPLETE,TRUE,2,100.419,102.4031,alive,1214,1214,5081,54.95,55.45,57.55,59.65,,,,,
,,840f3f8d-2e75-4ce7-92c9-c73f03a9e165,PASS,COMPLETE,TRUE,2,102.403,103.212963,alive,1214,1214,5081,57.55,59.65,61.25,70.85,5089,,RIGHT_FOOT,,
,,23cd1488-ff05-4724-85ae-42eb7694b1b0,GENERIC:Ball Receipt*,,,2,103.213,,alive,1214,1214,5089,61.25,70.85,,,,,,,
,,41d4910d-5551-421f-bc96-41cf2662eac7,CARRY,COMPLETE,TRUE,2,103.213,105.289837,alive,1214,1214,5089,61.25,70.85,65.75,69.85,,,,,
,,5bbd7dc6-dfe4-4712-9553-dab5067bc379,PASS,INCOMPLETE,FALSE,2,105.289,107.2847,alive,1214,1214,5089,65.75,69.85,100.05,31.15,,,RIGHT_FOOT,LONG_BALL,
,,3189efd9-5246-465a-9a77-acd2b9a85c84,GENERIC:Ball Receipt*,,,2,107.285,,alive,1214,1214,8298,104.05,26.45,,,,,,,
,,bca7ecfc-e893-43d7-9d82-b8da3a275c81,PASS,INCOMPLETE,FALSE,2,107.285,109.6937,alive,1214,851,10657,20.85,49.75,40.25,59.85,,,HEAD,HEAD_PASS,
,,d5255f23-db40-49c1-8b83-422789d8dd76,GENERIC:Ball Receipt*,,,2,109.694,,alive,1214,851,10658,33.95,55.35,,,,,,,
,,046cdbcf-b98d-4b0b-93e8-0669caf184ae,RECOVERY,,,2,109.694,,alive,1214,1214,5088,80.65,21.05,,,,,,,
,,21147b9d-1754-4e6a-a1b1-927571176bc5,CARRY,COMPLETE,TRUE,2,109.694,111.0443,alive,1214,1214,5088,80.65,21.05,75.75,23.65,,,,,
,,1f7f3a14-310f-4382-b3c5-a76eb9a96cb1,PASS,COMPLETE,TRUE,2,111.044,112.2085,alive,1214,1214,5088,75.75,23.65,62.25,26.65,5030,,RIGHT_FOOT,,
,,7083d5cd-4538-4871-a3bb-512d2db31e92,GENERIC:Ball Receipt*,,,2,112.209,,alive,1214,1214,5030,62.25,26.65,,,,,,,
,,0bdac02e-75df-4d92-a1da-2c380724f287,CARRY,COMPLETE,TRUE,2,112.209,117.4585,alive,1214,1214,5030,62.25,26.65,84.45,29.05,,,,,
,,9a34c56d-1991-4b72-9d9d-37c5594d0cce,GENERIC:Pressure,,,2,116.75,,alive,1214,851,10654,32.95,53.25,,,,,,,
