pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,04/07/2023,92.3,-1.32,5.72,"Acuña Jr., Ronald",660670,669456,,ball,,,,,11,"Guardians challenged (trap play), call on the field was upheld: Ronald Acuna Jr.  singles on a sharp line drive to left fielder Steven Kwan.",R,R,R,CLE,ATL,B,,,1,0,2023,-0.65,1.43,-0.21,3.8,,,,1,5,Top,,,,,595956,,,4.287373947,-134.4811549,-2.275263183,-8.821807409,25.86273807,-14.43508683,3.53,1.58,,,,93.9,2236,6.9,717495,669456,595956,605137,665926,671289,642708,680757,664702,681807,53.61,,,,,,,,35,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,208,0,0.04
KC,04/07/2023,83.4,-1.42,5.67,"Acuña Jr., Ronald",660670,669456,,ball,,,,,14,"Guardians challenged (trap play), call on the field was upheld: Ronald Acuna Jr.  singles on a sharp line drive to left fielder Steven Kwan.",R,R,R,CLE,ATL,B,,,0,0,2023,0.75,-0.84,1.18,0.39,,,,1,5,Top,,,,,595956,,,4.5579142,-121.435556,-4.053174668,6.457496167,24.78405106,-39.8727843,3.53,1.68,,,,84.2,2368,6.9,717495,669456,595956,605137,665926,671289,642708,680757,664702,681807,53.65,,,,,,,,35,1,Knuckle Curve,2,0,0,2,0,2,0,2,Standard,Standard,28,0,0.026
KC,04/07/2023,82,-1.41,5.71,"Acuña Jr., Ronald",660670,669456,field_out,hit_into_play,,,,,9,"Ronald Acuna Jr.  grounds out, second baseman Andres Gimenez to first baseman Josh Bell.",R,R,R,CLE,ATL,X,4,ground_ball,1,1,2023,0.96,-0.93,0.44,1.88,,,,0,3,Top,147.65,151.14,,,595956,,,2.33252172,-119.4974137,-0.309309916,8.760945087,23.50191587,-41.23283102,3.48,1.58,136,106.7,7,82.8,2345,6.8,717495,669456,595956,605137,665926,671289,642708,680757,664702,681807,53.73,0.68,0.662,0,1,0,0,4,16,3,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,27,0.025,-0.226
FF,04/07/2023,91.8,-1.47,5.77,"Acuña Jr., Ronald",660670,669456,,ball,,,,,11,"Ronald Acuna Jr.  grounds out, second baseman Andres Gimenez to first baseman Josh Bell.",R,R,R,CLE,ATL,B,,,0,1,2023,-0.56,1.54,-0.92,3.61,,,,0,3,Top,,,,,595956,,,2.637773613,-133.7938431,-2.992664915,-7.30753974,27.78156433,-13.25935033,3.48,1.68,,,,93,2255,6.8,717495,669456,595956,605137,665926,671289,642708,680757,664702,681807,53.69,,,,,,,,16,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,206,0,0.028
FF,04/07/2023,91.8,-1.45,5.68,"Acuña Jr., Ronald",660670,669456,,called_strike,,,,,9,"Ronald Acuna Jr.  grounds out, second baseman Andres Gimenez to first baseman Josh Bell.",R,R,R,CLE,ATL,S,,,0,0,2023,-0.62,1.4,0.65,1.77,,,,0,3,Top,,,,,595956,,,6.711462426,-133.4914712,-7.184081479,-8.786317148,26.24754877,-14.05862318,3.63,1.7,,,,93.1,2369,6.9,717495,669456,595956,605137,665926,671289,642708,680757,664702,681807,53.62,,,,,,,,16,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,0,-0.039
FF,04/07/2023,94.6,-1.89,5.73,"Acuña Jr., Ronald",660670,663986,field_out,hit_into_play,,,,,3,Ronald Acuna Jr.  flies out to right fielder Will Brennan.,R,R,R,CLE,ATL,X,9,fly_ball,3,1,2023,-0.31,1.17,0.54,2.97,,,,2,8,Top,180.32,138.14,,,681807,,,7.023400727,-137.64964,-4.154361091,-5.430785369,29.72926893,-16.6103468,3.48,1.58,204,94.4,57,94.9,2609,6.4,717495,663986,681807,605137,665926,671289,642708,680757,664702,686823,54.07,0.009,0.008,0,1,0,0,3,67,5,4-Seam Fastball,5,4,4,5,4,5,4,5,Standard,Standard,215,0.025,-0.17
FF,04/07/2023,95.7,-1.75,5.7,"Acuña Jr., Ronald",660670,663986,,ball,,,,,12,Ronald Acuna Jr.  flies out to right fielder Will Brennan.,R,R,R,CLE,ATL,B,,,2,1,2023,-0.48,1.3,1.14,2.73,,,,2,8,Top,,,,,681807,,,8.781927609,-139.066463,-5.173247326,-8.234081181,30.81257447,-14.3586899,3.56,1.63,,,,96.4,2603,6.7,717495,663986,681807,605137,665926,671289,642708,680757,664702,686823,53.78,,,,,,,,67,4,4-Seam Fastball,5,4,4,5,4,5,4,5,Standard,Standard,216,0,0.048
SL,04/07/2023,84.9,-0.12,5.63,"Acuña Jr., Ronald",660670,669212,single,hit_into_play,,,,,9,Ronald Acuna Jr.  singles on a ground ball to center fielder Myles Straw.,R,R,R,CLE,ATL,X,8,ground_ball,0,1,2023,0.58,-0.22,0.34,2.01,,,,1,6,Top,124.3,88.6,,,595956,,,-0.084683692,-123.6990093,-1.788803002,6.020619319,22.59073767,-34.26856285,3.48,1.58,23,105.6,-4,85.8,2394,6.6,717495,669212,595956,605137,665926,671289,642708,680757,664702,681807,53.92,0.386,0.366,0.9,1,1,0,2,47,2,Slider,2,4,4,2,4,2,4,2,Standard,Standard,59,-0.018,0.294
SL,04/07/2023,85.1,-1.8,5.8,"Acuña Jr., Ronald",660670,663986,,swinging_strike,,,,,9,Ronald Acuna Jr.  flies out to right fielder Will Brennan.,R,R,R,CLE,ATL,S,,,2,0,2023,0.96,-0.13,0.8,1.73,,,,2,8,Top,,,,,681807,,,4.149173461,-123.8604608,-2.952817485,8.976883283,26.29799823,-33.12019685,3.48,1.58,,,,84.9,2786,6.3,717495,663986,681807,605137,665926,671289,642708,680757,664702,686823,54.18,,,,,,,,67,3,Slider,5,4,4,5,4,5,4,5,Standard,Standard,82,0,-0.022
CH,04/07/2023,78.6,-0.33,5.54,"Acuña Jr., Ronald",660670,669212,,called_strike,,,,,3,Ronald Acuna Jr.  singles on a ground ball to center fielder Myles Straw.,R,R,R,CLE,ATL,S,,,0,0,2023,-1.4,0.38,0.78,3,,,,1,6,Top,,,,,595956,,,4.998580559,-114.4520434,0.583501177,-13.23703267,20.19849938,-29.1437921,3.48,1.58,,,,78.9,2192,6.4,717495,669212,595956,605137,665926,671289,642708,680757,664702,681807,54.13,,,,,,,,47,1,Changeup,2,4,4,2,4,2,4,2,Standard,Standard,261,0,-0.027
SL,04/07/2023,84,-1.69,5.94,"Acuña Jr., Ronald",660670,663986,,ball,,,,,11,Ronald Acuna Jr.  flies out to right fielder Will Brennan.,R,R,R,CLE,ATL,B,,,1,0,2023,0.93,-0.2,-1.06,3.04,,,,2,8,Top,,,,,681807,,,-0.389869567,-122.2891055,0.093733714,9.385740988,25.51544924,-34.42242612,3.48,1.65,,,,84.1,2717,6.5,717495,663986,681807,605137,665926,671289,642708,680757,664702,686823,54.01,,,,,,,,67,2,Slider,5,4,4,5,4,5,4,5,Standard,Standard,80,0,0.02
FF,04/07/2023,96.1,-1.78,5.73,"Acuña Jr., Ronald",660670,663986,,ball,,,,,12,Ronald Acuna Jr.  flies out to right fielder Will Brennan.,R,R,R,CLE,ATL,B,,,0,0,2023,-0.44,1.32,0.41,3.82,,,,2,8,Top,,,,,681807,,,6.87610468,-139.8858545,-2.493404239,-7.382065126,31.26528185,-14.51339938,3.48,1.65,,,,97.2,2612,6.8,717495,663986,681807,605137,665926,671289,642708,680757,664702,686823,53.65,,,,,,,,67,1,4-Seam Fastball,5,4,4,5,4,5,4,5,Standard,Standard,212,0,0.019
FF,04/07/2023,92.5,-1.28,5.69,"Acuña Jr., Ronald",660670,669456,walk,ball,,,,,14,Ronald Acuna Jr.  walks.,R,R,R,CLE,ATL,B,,,3,1,2023,-0.65,1.49,1.11,1.81,,,,0,1,Top,,,,,595956,,,7.575461187,-134.4193687,-7.443277643,-9.430199201,28.12329306,-12.62242278,3.56,1.63,,,,93.6,2306,6.9,717495,669456,595956,605137,665926,671289,642708,680757,664702,681807,53.58,,,0.7,1,0,0,,1,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,-0.036,0.235
FF,04/07/2023,92.4,-1.3,5.7,"Acuña Jr., Ronald",660670,669456,,ball,,,,,14,Ronald Acuna Jr.  walks.,R,R,R,CLE,ATL,B,,,2,1,2023,-0.69,1.68,1.14,2.43,,,,0,1,Top,,,,,595956,,,7.786651826,-134.1758751,-6.182856168,-10.10616461,30.07545532,-10.7720213,3.61,1.73,,,,93,2263,6.9,717495,669456,595956,605137,665926,671289,642708,680757,664702,681807,53.65,,,,,,,,1,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,0,0.119
SL,04/07/2023,85.4,-1.41,5.68,"Acuña Jr., Ronald",660670,669456,,ball,,,,,14,Ronald Acuna Jr.  walks.,R,R,R,CLE,ATL,B,,,1,1,2023,0.23,-0.31,1.8,0.88,,,,0,1,Top,,,,,595956,,,7.171116275,-124.1627316,-4.437321997,0.969758307,23.87573281,-34.69299133,3.63,1.68,,,,86.2,2694,6.8,717495,669456,595956,605137,665926,671289,642708,680757,664702,681807,53.74,,,,,,,,1,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,50,0,0.052
FF,04/07/2023,92,-1.31,5.73,"Acuña Jr., Ronald",660670,669456,,called_strike,,,,,12,Ronald Acuna Jr.  walks.,R,R,R,CLE,ATL,S,,,1,0,2023,-0.68,1.64,0.91,2.98,,,,0,1,Top,,,,,595956,,,7.195963364,-133.8138914,-4.7189497,-9.765056785,28.84475951,-11.65379678,3.53,1.68,,,,92.9,2264,6.8,717495,669456,595956,605137,665926,671289,642708,680757,664702,681807,53.66,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,211,0,-0.049
FF,04/07/2023,92.5,-1.38,5.82,"Acuña Jr., Ronald",660670,669456,,ball,,,,,12,Ronald Acuna Jr.  walks.,R,R,R,CLE,ATL,B,,,0,0,2023,-0.72,1.46,0.55,4.56,,,,0,1,Top,,,,,595956,,,6.553234949,-134.6341434,-0.599106628,-10.13683574,28.87079611,-14.52076046,3.61,1.65,,,,93.4,2357,6.8,717495,669456,595956,605137,665926,671289,642708,680757,664702,681807,53.73,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,0,0.038
SL,03/07/2023,80.6,-2.74,5.92,"Acuña Jr., Ronald",660670,668909,field_out,hit_into_play,,,,,4,"Ronald Acuna Jr.  grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",R,R,R,CLE,ATL,X,5,ground_ball,2,2,2023,0.45,-0.09,-0.47,2.78,,,,1,5,Top,94.48,165.41,,,666310,,,4.251827228,-117.4379983,-0.193314535,3.446107454,20.2585345,-33.15819554,3.48,1.58,110,103.4,5,82.2,2243,7.1,717512,668909,666310,647304,665926,608070,642708,680757,664702,686823,53.39,0.586,0.54,0,1,0,0,4,35,5,Slider,0,4,4,0,4,0,4,0,Standard,Standard,87,0.006,-0.147
CU,03/07/2023,75.7,-2.34,6.25,"Acuña Jr., Ronald",660670,668909,,ball,,,,,14,"Ronald Acuna Jr.  grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",R,R,R,CLE,ATL,B,,,1,2,2023,0.87,-1.36,1.49,-0.42,,,,1,5,Top,,,,,666310,,,6.512738373,-109.9184244,-4.303056315,5.695558678,22.07596947,-42.45155553,3.48,1.61,,,,76.4,2333,7.2,717512,668909,666310,647304,665926,608070,642708,680757,664702,686823,53.31,,,,,,,,35,4,Curveball,0,4,4,0,4,0,4,0,Standard,Standard,30,0,0.029
CU,03/07/2023,73.8,-2.58,6.14,"Acuña Jr., Ronald",660670,668909,,swinging_strike,,,,,13,"Ronald Acuna Jr.  grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",R,R,R,CLE,ATL,S,,,1,1,2023,0.93,-1.36,-0.39,0.63,,,,1,5,Top,,,,,666310,,,2.894384108,-107.4298831,-1.524904211,6.673011436,19.56694754,-42.61537247,3.48,1.58,,,,75.2,2298,7.4,717512,668909,666310,647304,665926,608070,642708,680757,664702,686823,53.06,,,,,,,,35,3,Curveball,0,4,4,0,4,0,4,0,Standard,Standard,29,0,-0.043
FF,03/07/2023,93.4,-2.8,5.87,"Acuña Jr., Ronald",660670,668909,,foul,,,,,4,"Ronald Acuna Jr.  grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",R,R,R,CLE,ATL,S,,,1,0,2023,-0.84,1.26,-0.46,2.59,,,,1,5,Top,,,,,666310,,,8.058795861,-135.7617905,-5.626438226,-12.11452967,28.1179337,-15.46125314,3.48,1.58,179,66.4,55,95.7,2184,7.6,717512,668909,666310,647304,665926,608070,642708,680757,664702,686823,52.92,,,,,,,,35,2,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,219,0,-0.033
CU,03/07/2023,74.6,-2.37,6.16,"Acuña Jr., Ronald",660670,668909,,ball,,,,,14,"Ronald Acuna Jr.  grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",R,R,R,CLE,ATL,B,,,0,0,2023,0.77,-1.31,1.88,-0.1,,,,1,5,Top,,,,,666310,,,7.532196491,-108.3426648,-3.301375479,4.574085559,20.96316253,-41.99868034,3.44,1.56,,,,75.6,2275,7.4,717512,668909,666310,647304,665926,608070,642708,680757,664702,686823,53.13,,,,,,,,35,1,Curveball,0,4,4,0,4,0,4,0,Standard,Standard,25,0,0.026
FF,03/07/2023,96.6,-2.75,5.94,"Acuña Jr., Ronald",660670,668909,single,hit_into_play,,,,,1,Ronald Acuna Jr.  singles on a line drive to right fielder Will Brennan.,R,R,R,CLE,ATL,X,9,line_drive,1,2,2023,-0.95,1.33,-0.51,3.12,,,,1,3,Top,159.72,119.43,,,666310,,,8.321979442,-140.4803756,-5.087262423,-14.4502174,31.49160424,-13.62212994,3.48,1.58,169,77.1,13,98.9,2259,7.6,717512,668909,666310,647304,665926,608070,642708,680757,664702,686823,52.9,0.429,0.386,0.9,1,1,0,4,19,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,224,-0.024,0.317
FF,03/07/2023,96.4,-2.71,5.75,"Acuña Jr., Ronald",660670,668909,,called_strike,,,,,9,Ronald Acuna Jr.  singles on a line drive to right fielder Will Brennan.,R,R,R,CLE,ATL,S,,,1,1,2023,-0.84,1.41,0.61,2,,,,1,3,Top,,,,,666310,,,10.97230829,-139.7480984,-7.728470134,-13.47743936,31.76163078,-12.10197353,3.5,1.58,,,,98.6,2316,7.7,717512,668909,666310,647304,665926,608070,642708,680757,664702,686823,52.77,,,,,,,,19,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,218,0,-0.043
FF,03/07/2023,97.1,-2.84,5.94,"Acuña Jr., Ronald",660670,668909,,ball,,,,,13,Ronald Acuna Jr.  singles on a line drive to right fielder Will Brennan.,R,R,R,CLE,ATL,B,,,0,1,2023,-0.78,1.32,-0.05,1.33,,,,1,3,Top,,,,,666310,,,9.453821437,-140.8137533,-10.02818886,-12.46220897,30.89747538,-12.5137493,3.45,1.58,,,,99.2,2234,7.6,717512,668909,666310,647304,665926,608070,642708,680757,664702,686823,52.92,,,,,,,,19,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,218,0,0.02
FF,03/07/2023,95.7,-2.57,6.15,"Acuña Jr., Ronald",660670,668909,,called_strike,,,,,9,Ronald Acuna Jr.  singles on a line drive to right fielder Will Brennan.,R,R,R,CLE,ATL,S,,,0,0,2023,-0.69,1.29,0.33,2.01,,,,1,3,Top,,,,,666310,,,9.447097309,-138.973865,-8.418043648,-11.02904966,29.9441095,-13.69576628,3.48,1.59,,,,98.1,2188,7.6,717512,668909,666310,647304,665926,608070,642708,680757,664702,686823,52.87,,,,,,,,19,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,212,0,-0.027
SL,03/07/2023,85.6,-1.65,5.95,"Acuña Jr., Ronald",660670,675540,force_out,hit_into_play,,,,,6,"Ronald Acuna Jr.  grounds into a force out, third baseman Jose Ramirez to second baseman Andres Gimenez.   Orlando Arcia out at 2nd.",R,R,R,CLE,ATL,X,5,ground_ball,0,1,2023,0.38,0.33,0.41,2.25,,,606115,2,7,Top,107.21,165.41,,,666310,,,4.100438628,-124.7337141,-3.183418077,3.202299399,23.67950756,-28.27153929,3.48,1.58,9,77.4,-14,85.7,2430,6.1,717512,675540,666310,672356,665926,608070,642708,680757,664702,686823,54.38,0.066,0.059,0,1,0,0,2,52,2,Slider,0,4,4,0,4,0,4,0,Standard,Standard,135,0.005,-0.2
CU,03/07/2023,74.8,-1.72,5.98,"Acuña Jr., Ronald",660670,675540,,called_strike,,,,,5,"Ronald Acuna Jr.  grounds into a force out, third baseman Jose Ramirez to second baseman Andres Gimenez.   Orlando Arcia out at 2nd.",R,R,R,CLE,ATL,S,,,0,0,2023,0.99,-1.01,0.13,2.34,,,606115,2,7,Top,,,,,666310,,,2.046159683,-108.9158708,1.489244754,7.461697146,20.65137187,-40.68999218,3.48,1.64,,,,74.3,2495,6.1,717512,675540,666310,672356,665926,608070,642708,680757,664702,686823,54.41,,,,,,,,52,1,Curveball,0,4,4,0,4,0,4,0,Standard,Standard,34,0,-0.039
FF,03/07/2023,96.8,-2.57,6.15,"Acuña Jr., Ronald",660670,668909,field_out,hit_into_play,,,,,1,Ronald Acuna Jr.  flies out to center fielder Myles Straw.,R,R,R,CLE,ATL,X,8,fly_ball,0,0,2023,-0.57,1.37,-0.35,3.04,,,,0,1,Top,142.81,56.42,,,666310,,,7.365384717,-140.8019786,-6.012156991,-9.171610455,30.36506433,-12.72406666,3.48,1.58,355,94.5,36,98.8,2286,7.3,717512,668909,666310,647304,665926,608070,642708,680757,664702,686823,53.2,0.103,0.18,0,1,0,0,3,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209,0.022,-0.237
SI,02/07/2023,95.8,-2.08,6.14,"Acuña Jr., Ronald",660670,645261,walk,ball,,,,,14,Ronald Acuna Jr.  walks.,R,R,R,ATL,MIA,B,,,3,0,2023,-1.23,0.49,0.79,1.71,,,,1,5,Bot,,,,,607732,,,10.28139799,-139.0611299,-7.149459017,-18.15318442,29.50728589,-24.41813877,3.65,1.85,,,,95.4,2380,6.1,717532,645261,607732,643265,650333,516416,621563,660821,641505,624585,54.42,,,0.7,1,0,0,,40,4,Sinker,2,2,2,2,2,2,2,2,Strategic,Strategic,232,0.033,0.116
CH,02/07/2023,90.8,-1.94,6.06,"Acuña Jr., Ronald",660670,645261,,ball,,,,,14,Ronald Acuna Jr.  walks.,R,R,R,ATL,MIA,B,,,2,0,2023,-1.03,0.15,1.73,0.81,671739,,,1,5,Bot,,,,,607732,,,11.36667567,-131.693042,-7.579145169,-14.25787309,24.74212457,-29.0640577,3.46,1.6,,,,91,1758,6.3,717532,645261,607732,643265,650333,516416,621563,660821,641505,624585,54.16,,,,,,,,40,3,Changeup,1,2,1,2,2,2,2,2,Strategic,Standard,239,0.052,0.13
SI,02/07/2023,97.6,-1.86,6.14,"Acuña Jr., Ronald",660670,645261,,ball,,,,,11,Ronald Acuna Jr.  walks.,R,R,R,ATL,MIA,B,,,1,0,2023,-1.4,0.65,-0.05,3.94,,,671739,1,5,Bot,,,,,607732,,,8.070795399,-142.058532,-1.965909347,-20.8100677,30.33385665,-23.04044731,3.46,1.53,,,,97.6,2327,6.1,717532,645261,607732,643265,650333,516416,621563,660821,641505,624585,54.39,,,,,,,,40,2,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,233,0.072,0.063
SL,02/07/2023,91.3,-1.86,6.16,"Acuña Jr., Ronald",660670,645261,,blocked_ball,,,,,14,Ronald Acuna Jr.  walks.,R,R,R,ATL,MIA,B,,,0,0,2023,-0.7,0.52,1.14,0.63,,,671739,1,5,Bot,,,,,607732,,,9.048830442,-132.4216593,-9.152768644,-10.15088398,26.66710586,-24.26178119,3.36,1.55,,,,91.3,2175,6.3,717532,645261,607732,643265,650333,516416,621563,660821,641505,624585,54.17,,,,,,,,40,1,Slider,1,2,1,2,2,1,1,2,Standard,Standard,240,0,0.044
SI,02/07/2023,99.5,-1.85,6.11,"Acuña Jr., Ronald",660670,645261,strikeout,swinging_strike,,,,,2,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,MIA,S,2,,2,2,2023,-1.32,0.61,0.12,3.38,,,,2,2,Bot,,,,,607732,,,8.472811242,-144.7611589,-3.545373979,-20.53643967,30.45058374,-22.979866,3.46,1.56,,,,99.7,2294,6.2,717532,645261,607732,643265,650333,516416,621563,660821,641505,624585,54.3,,,0,1,0,0,,21,8,Sinker,1,2,1,2,2,1,1,2,Strategic,Standard,232,-0.011,-0.09
SL,02/07/2023,92.7,-1.77,6.14,"Acuña Jr., Ronald",660670,645261,,ball,,,,,14,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,MIA,B,,,1,2,2023,-0.58,0.02,1.34,0.48,,,,2,2,Bot,,,,,607732,,,9.1801841,-134.5688585,-8.753719032,-8.858163563,26.21190782,-30.31095776,3.46,1.55,,,,92.8,2313,6.3,717532,645261,607732,643265,650333,516416,621563,660821,641505,624585,54.22,,,,,,,,21,7,Slider,1,2,1,2,2,1,1,2,Strategic,Strategic,226,0,0.017
CH,02/07/2023,92.4,-1.91,6.23,"Acuña Jr., Ronald",660670,645261,,foul,,,,,13,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,MIA,S,,,1,2,2023,-1.13,0.04,-0.19,1.16,,,,2,2,Bot,,,,,607732,,,6.809294529,-134.243607,-7.162577256,-15.12425313,28.70127004,-30.27634174,3.46,1.56,2,101.1,-37,92,1727,6.1,717532,645261,607732,643265,650333,516416,621563,660821,641505,624585,54.38,,,,,,,,21,6,Changeup,1,2,1,2,2,1,1,2,Strategic,Strategic,243,0,0
FF,02/07/2023,98.2,-1.92,6.14,"Acuña Jr., Ronald",660670,645261,,foul,,,,,5,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,MIA,S,,,1,2,2023,-0.82,1.07,0.15,2.17,,,,2,2,Bot,,,,,607732,,,7.453735798,-142.7669529,-7.7602468,-12.93126614,30.66808332,-15.92579776,3.46,1.56,263,89.5,52,98,2148,6.1,717532,645261,607732,643265,650333,516416,621563,660821,641505,624585,54.4,,,,,,,,21,5,4-Seam Fastball,1,2,1,2,2,1,1,2,Strategic,Strategic,231,0,0
FF,02/07/2023,99.1,-1.86,6.2,"Acuña Jr., Ronald",660670,645261,,foul,,,,,2,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,MIA,S,,,1,2,2023,-0.92,1.07,-0.24,3.23,,,,2,2,Bot,,,,,607732,,,6.529815847,-144.2234186,-5.211706564,-14.2814576,30.83095011,-16.255804,3.46,1.56,177,81.3,74,99.3,2246,6.2,717532,645261,607732,643265,650333,516416,621563,660821,641505,624585,54.3,,,,,,,,21,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Strategic,Strategic,231,0,0
SL,02/07/2023,91.9,-1.86,6.16,"Acuña Jr., Ronald",660670,645261,,called_strike,,,,,9,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,MIA,S,,,1,1,2023,-0.34,0.47,0.6,2.03,,,,2,2,Bot,,,,,607732,,,6.956118599,-133.6920341,-5.693146685,-5.442829955,25.07133862,-25.53327037,3.46,1.53,,,,92,2233,6.1,717532,645261,607732,643265,650333,516416,621563,660821,641505,624585,54.4,,,,,,,,21,3,Slider,1,2,1,2,2,1,1,2,Strategic,Strategic,195,0,-0.028
CH,02/07/2023,90.6,-1.99,6.16,"Acuña Jr., Ronald",660670,645261,,foul,,,,,7,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,MIA,S,,,1,0,2023,-1.24,0.37,-0.56,1.59,,,,2,2,Bot,,,,,607732,,,6.208420709,-131.7291546,-6.293736339,-15.7891914,26.34943532,-26.74557316,3.46,1.56,2,68,-41,90.7,1719,6.3,717532,645261,607732,643265,650333,516416,621563,660821,641505,624585,54.23,,,,,,,,21,2,Changeup,1,2,1,2,2,1,1,2,Strategic,Strategic,239,0,-0.023
SI,02/07/2023,96.7,-2.03,6.06,"Acuña Jr., Ronald",660670,645261,,ball,,,,,14,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,MIA,B,,,0,0,2023,-1.31,0.65,0.87,1.48,,,,2,2,Bot,,,,,607732,,,10.67147152,-140.2976895,-8.16703976,-19.57490152,29.48459297,-21.85782153,3.47,1.62,,,,96.7,2291,6.3,717532,645261,607732,643265,650333,516416,621563,660821,641505,624585,54.19,,,,,,,,21,1,Sinker,1,2,1,2,2,1,1,2,Strategic,Strategic,233,0,0.019
FF,02/07/2023,93.9,-3.18,6.34,"Acuña Jr., Ronald",660670,571670,double,hit_into_play,,,,,13,Ronald Acuna Jr.  doubles (24) on a sharp line drive to left fielder Jesus Sanchez.,R,R,R,ATL,MIA,X,7,line_drive,1,0,2023,-1.27,0.72,-1.65,2.15,,,,2,7,Bot,56.62,119.09,,,663743,,,6.789942761,-136.4990331,-6.780871296,-17.32193424,27.48297664,-21.90557677,3.46,1.56,158,101.3,8,94.7,2095,6.6,717532,571670,663743,643265,650333,516416,621563,660821,641505,624585,53.89,0.614,0.595,1.25,1,1,1,4,58,2,4-Seam Fastball,4,3,4,3,3,4,4,3,Strategic,Strategic,223,0.022,0.215
SL,02/07/2023,84.4,-3.41,6.14,"Acuña Jr., Ronald",660670,571670,,ball,,,,,13,Ronald Acuna Jr.  doubles (24) on a sharp line drive to left fielder Jesus Sanchez.,R,R,R,ATL,MIA,B,,,0,0,2023,-0.19,0.39,-1.57,2.32,,,,2,7,Bot,,,,,663743,,,4.669131753,-122.7860158,-3.266114689,-2.909861048,25.73786363,-27.80716912,3.46,1.55,,,,84.5,1836,6.5,717532,571670,663743,643265,650333,516416,621563,660821,641505,624585,54.01,,,,,,,,58,1,Slider,4,3,4,3,3,4,4,3,Strategic,Strategic,192,0,0.019
SI,02/07/2023,96.2,-2.18,6.37,"Acuña Jr., Ronald",660670,645261,single,hit_into_play,,,,,4,Ronald Acuna Jr.  singles on a line drive to center fielder Jonathan Davis.,R,R,R,ATL,MIA,X,8,line_drive,0,1,2023,-1.21,0.72,-0.78,2.68,,,,0,1,Bot,107.91,102.56,,,607732,,,6.409878725,-139.9228439,-5.827856417,-17.34778015,28.98675501,-21.6130015,3.46,1.56,162,86.6,12,95.9,2230,6,717532,645261,607732,643265,650333,516416,621563,660821,641505,624585,54.53,0.737,0.677,0.9,1,1,0,4,5,2,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,231,0.036,0.432
